y,x,street_count,highway,junction,railway,ref,geometry
48.8626192,2.4032118,3,,,,,POINT (2.4032118 48.8626192)
48.8639055,2.4041357,3,,,,,POINT (2.4041357 48.8639055)
48.8626891,2.4066628,3,,,,,POINT (2.4066628 48.8626891)
48.8641558,2.3998419,3,,,,,POINT (2.3998419 48.8641558)
48.8629984,2.4027072,3,,,,,POINT (2.4027072 48.8629984)
48.8636906,2.4034188,3,,,,,POINT (2.4034188 48.8636906)
48.830414,2.3041545,3,,,,,POINT (2.3041545 48.830414)
48.8312647,2.3052695,3,,,,,POINT (2.3052695 48.8312647)
48.8306766,2.3063069,3,,,,,POINT (2.3063069 48.8306766)
48.8337933,2.3050041,1,turning_circle,,,,POINT (2.3050041 48.8337933)
48.832278,2.3066156,3,,,,,POINT (2.3066156 48.832278)
48.8319841,2.3074216,3,,,,,POINT (2.3074216 48.8319841)
48.9009526,2.3269328,3,,,,,POINT (2.3269328 48.9009526)
48.8966539,2.309569,4,,,,,POINT (2.309569 48.8966539)
48.8347722,2.298973,2,,,,,POINT (2.298973 48.8347722)
48.8386482,2.2948357,3,,,,,POINT (2.2948357 48.8386482)
48.8603008,2.2911505,4,,,,,POINT (2.2911505 48.8603008)
48.8621567,2.2931353,3,,,,,POINT (2.2931353 48.8621567)
48.8583383,2.2884955,3,,,,,POINT (2.2884955 48.8583383)
48.8608994,2.2915319,3,,,,,POINT (2.2915319 48.8608994)
48.8670939,2.3206535,4,,,,,POINT (2.3206535 48.8670939)
48.866905,2.3212134,3,,,,,POINT (2.3212134 48.866905)
48.8667223,2.3205453,3,,,,,POINT (2.3205453 48.8667223)
48.8309508,2.2964374,3,,,,,POINT (2.2964374 48.8309508)
48.8332205,2.2966798,1,,,,,POINT (2.2966798 48.8332205)
48.8323457,2.2974912,3,,,,,POINT (2.2974912 48.8323457)
48.8338269,2.2937555,3,,,,,POINT (2.2937555 48.8338269)
48.8334768,2.2942261,3,,,,,POINT (2.2942261 48.8334768)
48.8339824,2.2947666,4,,,,,POINT (2.2947666 48.8339824)
48.8377554,2.2872006,1,,,,,POINT (2.2872006 48.8377554)
48.863956,2.3916417,3,traffic_signals,,,,POINT (2.3916417 48.863956)
48.8655142,2.3898669,4,,,,,POINT (2.3898669 48.8655142)
48.8651432,2.3911672,4,,,,,POINT (2.3911672 48.8651432)
48.8650435,2.3940783,3,,,,,POINT (2.3940783 48.8650435)
48.8651191,2.391871,3,,,,,POINT (2.391871 48.8651191)
48.8645147,2.3920968,3,,,,,POINT (2.3920968 48.8645147)
48.8641129,2.3922558,3,,,,,POINT (2.3922558 48.8641129)
48.8649463,2.3942451,4,,,,,POINT (2.3942451 48.8649463)
48.8656494,2.393124,3,,,,,POINT (2.393124 48.8656494)
48.8650951,2.3923621,3,,,,,POINT (2.3923621 48.8650951)
48.8661639,2.3896642,3,,,,,POINT (2.3896642 48.8661639)
48.8683063,2.3881722,4,,,,,POINT (2.3881722 48.8683063)
48.8638548,2.3891047,3,,,,,POINT (2.3891047 48.8638548)
48.8644309,2.3914476,3,,,,,POINT (2.3914476 48.8644309)
48.8648628,2.3880017,2,,,,,POINT (2.3880017 48.8648628)
48.8643216,2.3894012,3,,,,,POINT (2.3894012 48.8643216)
48.8666845,2.3870306,3,,,,,POINT (2.3870306 48.8666845)
48.8657394,2.3875096,3,,,,,POINT (2.3875096 48.8657394)
48.8673334,2.3889733,4,,,,,POINT (2.3889733 48.8673334)
48.8669024,2.3877062,3,,,,,POINT (2.3877062 48.8669024)
48.8632416,2.3882453,3,,,,,POINT (2.3882453 48.8632416)
48.8646879,2.3945071,3,traffic_signals,,,,POINT (2.3945071 48.8646879)
48.8678096,2.390409,3,,,,,POINT (2.390409 48.8678096)
48.8686637,2.3896284,4,traffic_signals,,,,POINT (2.3896284 48.8686637)
48.8702425,2.38915,4,,,,,POINT (2.38915 48.8702425)
48.8604812,2.3832569,4,traffic_signals,,,,POINT (2.3832569 48.8604812)
48.8609833,2.3851445,4,,,,,POINT (2.3851445 48.8609833)
48.8611758,2.3858318,4,,,,,POINT (2.3858318 48.8611758)
48.8591975,2.3862187,3,,,,,POINT (2.3862187 48.8591975)
48.85935,2.3868459,4,,,,,POINT (2.3868459 48.85935)
48.8575237,2.3868796,3,,,,,POINT (2.3868796 48.8575237)
48.8570794,2.3851432,4,,,,,POINT (2.3851432 48.8570794)
48.8591194,2.3859172,3,,,,,POINT (2.3859172 48.8591194)
48.8573608,2.386249,3,,,,,POINT (2.386249 48.8573608)
48.8589538,2.3852782,3,,,,,POINT (2.3852782 48.8589538)
48.8571969,2.3855942,3,,,,,POINT (2.3855942 48.8571969)
48.8587824,2.3846328,3,,,,,POINT (2.3846328 48.8587824)
48.8578799,2.3851697,4,,,,,POINT (2.3851697 48.8578799)
48.8580596,2.3858111,4,,,,,POINT (2.3858111 48.8580596)
48.8582283,2.3864505,4,,,,,POINT (2.3864505 48.8582283)
48.8584616,2.3873376,3,,,,,POINT (2.3873376 48.8584616)
48.8580449,2.387583,3,,,,,POINT (2.387583 48.8580449)
48.8632782,2.3850021,3,crossing,,,,POINT (2.3850021 48.8632782)
48.8618608,2.3834277,3,,,,,POINT (2.3834277 48.8618608)
48.8629525,2.382627,1,,,,,POINT (2.382627 48.8629525)
48.8359527,2.3008559,3,,,,,POINT (2.3008559 48.8359527)
48.8298616,2.2958708,4,,,,,POINT (2.2958708 48.8298616)
48.8573554,2.3289,4,,,,,POINT (2.3289 48.8573554)
48.8579425,2.3292957,4,,,,,POINT (2.3292957 48.8579425)
48.8506009,2.287009,4,,,,,POINT (2.287009 48.8506009)
48.8497195,2.2915511,3,,,,,POINT (2.2915511 48.8497195)
48.8496218,2.2914641,3,,,,,POINT (2.2914641 48.8496218)
48.8486612,2.2939741,3,,,,,POINT (2.2939741 48.8486612)
48.8534721,2.3695555,3,,,,,POINT (2.3695555 48.8534721)
48.8619114,2.3727462,3,crossing,,,,POINT (2.3727462 48.8619114)
48.8619088,2.3721432,4,,,,,POINT (2.3721432 48.8619088)
48.8684779,2.3697567,3,,,,,POINT (2.3697567 48.8684779)
48.8686872,2.3681147,3,,,,,POINT (2.3681147 48.8686872)
48.8661783,2.3712338,3,traffic_signals,,,,POINT (2.3712338 48.8661783)
48.8660987,2.3701571,3,,,,,POINT (2.3701571 48.8660987)
48.8659968,2.3707083,4,,,,,POINT (2.3707083 48.8659968)
48.8658892,2.3703509,3,traffic_signals,,,,POINT (2.3703509 48.8658892)
48.8643562,2.3715231,2,,,,,POINT (2.3715231 48.8643562)
48.8647166,2.3701149,3,crossing,,,,POINT (2.3701149 48.8647166)
48.8647512,2.3729859,2,,,,,POINT (2.3729859 48.8647512)
48.8650448,2.3746366,4,,,,,POINT (2.3746366 48.8650448)
48.8636493,2.3747207,3,,,,,POINT (2.3747207 48.8636493)
48.8644366,2.3732708,3,,,,,POINT (2.3732708 48.8644366)
48.8638958,2.3720203,3,,,,,POINT (2.3720203 48.8638958)
48.8617137,2.3744283,3,,,,,POINT (2.3744283 48.8617137)
48.8610771,2.3749876,3,,,,,POINT (2.3749876 48.8610771)
48.862632,2.3764949,3,,,,,POINT (2.3764949 48.862632)
48.8633576,2.3740547,1,,,,,POINT (2.3740547 48.8633576)
48.8639498,2.3755118,3,,,,,POINT (2.3755118 48.8639498)
48.8609866,2.3747721,3,,,,,POINT (2.3747721 48.8609866)
48.8606816,2.3752716,3,,,,,POINT (2.3752716 48.8606816)
48.855449,2.3704872,4,traffic_signals,,,,POINT (2.3704872 48.855449)
48.8564487,2.3734868,4,,,,,POINT (2.3734868 48.8564487)
48.8579304,2.3769877,4,,,,,POINT (2.3769877 48.8579304)
48.8591522,2.3794926,3,,,,,POINT (2.3794926 48.8591522)
48.8571876,2.3728056,4,,,,,POINT (2.3728056 48.8571876)
48.8585544,2.3765017,3,,,,,POINT (2.3765017 48.8585544)
48.8567734,2.377876,4,,,,,POINT (2.377876 48.8567734)
48.8601228,2.3755721,3,,,,,POINT (2.3755721 48.8601228)
48.859555,2.373342,3,,,,,POINT (2.373342 48.859555)
48.8606498,2.3673344,3,traffic_signals,,,,POINT (2.3673344 48.8606498)
48.8607808,2.3678314,4,,,,,POINT (2.3678314 48.8607808)
48.8613599,2.3700513,3,,,,,POINT (2.3700513 48.8613599)
48.8599782,2.3708904,3,,,,,POINT (2.3708904 48.8599782)
48.8596219,2.3695431,1,,,,,POINT (2.3695431 48.8596219)
48.8602752,2.372037,3,,,,,POINT (2.372037 48.8602752)
48.8586304,2.3713011,3,,,,,POINT (2.3713011 48.8586304)
48.8568139,2.3704746,3,,,,,POINT (2.3704746 48.8568139)
48.8574425,2.3698374,4,,,,,POINT (2.3698374 48.8574425)
48.8594854,2.3676106,3,,,,,POINT (2.3676106 48.8594854)
48.8570516,2.3712172,3,,,,,POINT (2.3712172 48.8570516)
48.8568986,2.3722193,4,,,,,POINT (2.3722193 48.8568986)
48.8567324,2.3732199,3,,,,,POINT (2.3732199 48.8567324)
48.8555802,2.3745984,3,,,,,POINT (2.3745984 48.8555802)
48.866717,2.3929012,3,,,,,POINT (2.3929012 48.866717)
48.8679674,2.3956184,3,,,,,POINT (2.3956184 48.8679674)
48.8677927,2.3962193,3,,,,,POINT (2.3962193 48.8677927)
48.8675475,2.3964113,3,,,,,POINT (2.3964113 48.8675475)
48.8654228,2.3948855,4,,,,,POINT (2.3948855 48.8654228)
48.8658414,2.3984485,3,,,,,POINT (2.3984485 48.8658414)
48.8662273,2.3996405,3,,,,,POINT (2.3996405 48.8662273)
48.8647954,2.3984368,3,,,,,POINT (2.3984368 48.8647954)
48.8560561,2.3927813,3,,,,,POINT (2.3927813 48.8560561)
48.8532722,2.3877281,3,,,,,POINT (2.3877281 48.8532722)
48.8529939,2.3930417,3,,,,,POINT (2.3930417 48.8529939)
48.8547515,2.3975052,4,,,,,POINT (2.3975052 48.8547515)
48.8550957,2.3987036,3,,,,,POINT (2.3987036 48.8550957)
48.8556409,2.4006374,1,,,,,POINT (2.4006374 48.8556409)
48.8567473,2.3959916,3,,,,,POINT (2.3959916 48.8567473)
48.8543265,2.3979073,4,,,,,POINT (2.3979073 48.8543265)
48.8534114,2.3984613,4,,,,,POINT (2.3984613 48.8534114)
48.8515228,2.3995305,3,,,,,POINT (2.3995305 48.8515228)
48.8568545,2.3971517,3,,,,,POINT (2.3971517 48.8568545)
48.8548342,2.3991014,3,,,,,POINT (2.3991014 48.8548342)
48.8540316,2.3999199,4,,,,,POINT (2.3999199 48.8540316)
48.8570723,2.398131,3,traffic_signals,,,,POINT (2.398131 48.8570723)
48.8568685,2.3999892,3,,,,,POINT (2.3999892 48.8568685)
48.8565624,2.4022489,3,,,,,POINT (2.4022489 48.8565624)
48.856194,2.404943,4,traffic_signals,,,,POINT (2.404943 48.856194)
48.8296807,2.3179875,3,,,,,POINT (2.3179875 48.8296807)
48.8730381,2.3745838,3,,,,,POINT (2.3745838 48.8730381)
48.8722446,2.3715372,3,,,,,POINT (2.3715372 48.8722446)
48.8717024,2.3697807,3,,,,,POINT (2.3697807 48.8717024)
48.8726398,2.3666549,3,,,,,POINT (2.3666549 48.8726398)
48.8725807,2.3665857,3,,,,,POINT (2.3665857 48.8725807)
48.8716924,2.3653832,3,,,,,POINT (2.3653832 48.8716924)
48.8720468,2.365863,3,,,,,POINT (2.365863 48.8720468)
48.85147,2.3692128,3,,,,,POINT (2.3692128 48.85147)
48.85139,2.3696214,3,,,,,POINT (2.3696214 48.85139)
48.8514362,2.3698901,3,,,,,POINT (2.3698901 48.8514362)
48.84943,2.3699397,3,,,,,POINT (2.3699397 48.84943)
48.8490109,2.3709598,3,,,,,POINT (2.3709598 48.8490109)
48.8473185,2.3777304,3,,,,,POINT (2.3777304 48.8473185)
48.8466195,2.3767012,4,,,,,POINT (2.3767012 48.8466195)
48.8459127,2.3743596,3,,,,,POINT (2.3743596 48.8459127)
48.8443316,2.3724474,3,traffic_signals,,,,POINT (2.3724474 48.8443316)
48.8539222,2.3820074,3,,,,,POINT (2.3820074 48.8539222)
48.85745,2.3796975,4,traffic_signals,,,,POINT (2.3796975 48.85745)
48.8554791,2.3818052,3,,,,,POINT (2.3818052 48.8554791)
48.8558945,2.3833164,3,,,,,POINT (2.3833164 48.8558945)
48.856456,2.3881929,3,,,,,POINT (2.3881929 48.856456)
48.8562948,2.38591,3,,,,,POINT (2.38591 48.8562948)
48.8537665,2.3879672,3,,,,,POINT (2.3879672 48.8537665)
48.8541923,2.3900806,4,,,,,POINT (2.3900806 48.8541923)
48.8555802,2.3901232,3,,,,,POINT (2.3901232 48.8555802)
48.8386397,2.3052683,4,,,,,POINT (2.3052683 48.8386397)
48.8492859,2.2981463,3,traffic_signals,,,,POINT (2.2981463 48.8492859)
48.8464704,2.2706081,4,traffic_signals,,,,POINT (2.2706081 48.8464704)
48.8399825,2.2998653,4,,,,,POINT (2.2998653 48.8399825)
48.8342149,2.332503,3,,,,,POINT (2.332503 48.8342149)
48.8301097,2.3204062,3,traffic_signals,,,,POINT (2.3204062 48.8301097)
48.828375,2.3171796,3,,,,,POINT (2.3171796 48.828375)
48.8275428,2.3148219,3,,,,,POINT (2.3148219 48.8275428)
48.8260922,2.3335732,1,,,,,POINT (2.3335732 48.8260922)
48.8403669,2.3251524,1,,,,,POINT (2.3251524 48.8403669)
48.8349876,2.3253588,1,,,,,POINT (2.3253588 48.8349876)
48.8254224,2.3212788,3,,,,,POINT (2.3212788 48.8254224)
48.8793958,2.3255132,3,,,,,POINT (2.3255132 48.8793958)
48.8812695,2.3270821,3,,,,,POINT (2.3270821 48.8812695)
48.8813001,2.3284689,3,,,,,POINT (2.3284689 48.8813001)
48.8819787,2.3222187,3,,,,,POINT (2.3222187 48.8819787)
48.8799232,2.324123,3,,,,,POINT (2.324123 48.8799232)
48.8528028,2.2983662,3,,,,,POINT (2.2983662 48.8528028)
48.8540975,2.2945982,3,,,,,POINT (2.2945982 48.8540975)
48.8539897,2.2935006,3,,,,,POINT (2.2935006 48.8539897)
48.853323,2.2958728,3,,,,,POINT (2.2958728 48.853323)
48.8539006,2.2966381,3,,,,,POINT (2.2966381 48.8539006)
48.8534277,2.2973826,3,,,,,POINT (2.2973826 48.8534277)
48.853122,2.2978638,3,,,,,POINT (2.2978638 48.853122)
48.8534846,2.2985351,4,,,,,POINT (2.2985351 48.8534846)
48.8503339,2.2887399,3,,,,,POINT (2.2887399 48.8503339)
48.8346619,2.4008067,4,,,,,POINT (2.4008067 48.8346619)
48.8400565,2.4047363,3,,,,,POINT (2.4047363 48.8400565)
48.8380859,2.4053275,4,,,,,POINT (2.4053275 48.8380859)
48.8364708,2.4040676,3,,,,,POINT (2.4040676 48.8364708)
48.8443585,2.4022044,3,,,,,POINT (2.4022044 48.8443585)
48.8428543,2.4022954,3,,,,,POINT (2.4022954 48.8428543)
48.8419511,2.4022802,3,,,,,POINT (2.4022802 48.8419511)
48.8410892,2.4023096,3,,,,,POINT (2.4023096 48.8410892)
48.8415726,2.4048824,3,,,,,POINT (2.4048824 48.8415726)
48.840861,2.4009126,3,,,,,POINT (2.4009126 48.840861)
48.8397194,2.4025135,4,,,,,POINT (2.4025135 48.8397194)
48.8403096,2.4024509,3,,,,,POINT (2.4024509 48.8403096)
48.8402571,2.4006876,3,,,,,POINT (2.4006876 48.8402571)
48.8404554,2.3994714,3,,,,,POINT (2.3994714 48.8404554)
48.8405003,2.4004133,3,,,,,POINT (2.4004133 48.8405003)
48.8598576,2.3543405,3,,,,,POINT (2.3543405 48.8598576)
48.8534369,2.2937708,3,,,,,POINT (2.2937708 48.8534369)
48.8516598,2.2958666,3,,,,,POINT (2.2958666 48.8516598)
48.8523932,2.2966366,3,,,,,POINT (2.2966366 48.8523932)
48.8516555,2.2975866,3,,,,,POINT (2.2975866 48.8516555)
48.8510191,2.2960803,3,,,,,POINT (2.2960803 48.8510191)
48.850302,2.2973838,4,,,,,POINT (2.2973838 48.850302)
48.8495305,2.2985374,3,,,,,POINT (2.2985374 48.8495305)
48.8504803,2.2984543,3,,,,,POINT (2.2984543 48.8504803)
48.8499405,2.2991502,3,,,,,POINT (2.2991502 48.8499405)
48.8474798,2.2947776,3,,,,,POINT (2.2947776 48.8474798)
48.8469688,2.2943422,4,,,,,POINT (2.2943422 48.8469688)
48.846618,2.2940415,3,,,,,POINT (2.2940415 48.846618)
48.8555675,2.2940284,3,,,,,POINT (2.2940284 48.8555675)
48.8552713,2.2957598,4,,,,,POINT (2.2957598 48.8552713)
48.8545649,2.2959252,3,,,,,POINT (2.2959252 48.8545649)
48.854648,2.2967204,4,,,,,POINT (2.2967204 48.854648)
48.8599923,2.3217179,4,,,,,POINT (2.3217179 48.8599923)
48.8595512,2.329285,4,,,,,POINT (2.329285 48.8595512)
48.8485141,2.2828808,3,traffic_signals,,,,POINT (2.2828808 48.8485141)
48.8467633,2.2856499,4,traffic_signals,,,,POINT (2.2856499 48.8467633)
48.8458936,2.2873659,3,,,,,POINT (2.2873659 48.8458936)
48.8461852,2.2851272,3,,,,,POINT (2.2851272 48.8461852)
48.8459445,2.2857378,1,,,,,POINT (2.2857378 48.8459445)
48.8444168,2.2835959,3,,,,,POINT (2.2835959 48.8444168)
48.8417131,2.2885508,3,,,,,POINT (2.2885508 48.8417131)
48.8314808,2.2776601,3,,,,,POINT (2.2776601 48.8314808)
48.8324374,2.2803014,3,,,,,POINT (2.2803014 48.8324374)
48.8260122,2.2991151,3,motorway_junction,,,,POINT (2.2991151 48.8260122)
48.8258438,2.3002826,5,,,,,POINT (2.3002826 48.8258438)
48.8267517,2.2958486,3,,,,,POINT (2.2958486 48.8267517)
48.8263766,2.2969389,3,motorway_junction,,,,POINT (2.2969389 48.8263766)
48.8247459,2.3047878,3,motorway_junction,,,,POINT (2.3047878 48.8247459)
48.8246385,2.3047449,3,,,,,POINT (2.3047449 48.8246385)
48.8245875,2.3039987,5,traffic_signals,,,,POINT (2.3039987 48.8245875)
48.8254424,2.3023173,4,traffic_signals,,,,POINT (2.3023173 48.8254424)
48.8446607,2.3095741,3,traffic_signals,,,,POINT (2.3095741 48.8446607)
48.8445311,2.3091498,3,,,,,POINT (2.3091498 48.8445311)
48.8444136,2.3087632,3,,,,,POINT (2.3087632 48.8444136)
48.8563955,2.3253757,3,,,,,POINT (2.3253757 48.8563955)
48.8239985,2.30766,3,,,,,POINT (2.30766 48.8239985)
48.8223866,2.314187,5,,,,,POINT (2.314187 48.8223866)
48.8233373,2.3111348,3,,,,,POINT (2.3111348 48.8233373)
48.8231725,2.3113164,3,motorway_junction,,,,POINT (2.3113164 48.8231725)
48.8298378,2.3870292,3,,,,,POINT (2.3870292 48.8298378)
48.8352404,2.38012,3,,,,,POINT (2.38012 48.8352404)
48.8417739,2.3725936,3,motorway_junction,,,,POINT (2.3725936 48.8417739)
48.844481,2.3691088,3,traffic_signals,,,,POINT (2.3691088 48.844481)
48.8417484,2.372414,3,,,,,POINT (2.372414 48.8417484)
48.8371386,2.3775682,3,,,,,POINT (2.3775682 48.8371386)
48.8350072,2.3802768,3,,,,,POINT (2.3802768 48.8350072)
48.8273279,2.3902264,3,,,,,POINT (2.3902264 48.8273279)
48.8280665,2.3901854,4,,,,,POINT (2.3901854 48.8280665)
48.8275604,2.3902923,3,,,,,POINT (2.3902923 48.8275604)
48.8294774,2.3909024,3,,,,,POINT (2.3909024 48.8294774)
48.8280303,2.3924407,5,,,,,POINT (2.3924407 48.8280303)
48.8281913,2.392153,3,,,,,POINT (2.392153 48.8281913)
48.8291579,2.3907038,3,,,,,POINT (2.3907038 48.8291579)
48.8293975,2.3904151,3,traffic_signals,,,,POINT (2.3904151 48.8293975)
48.8293817,2.3907007,3,,,,,POINT (2.3907007 48.8293817)
48.8265092,2.3916213,3,,,,,POINT (2.3916213 48.8265092)
48.8268046,2.3924712,4,,,,,POINT (2.3924712 48.8268046)
48.8275955,2.3929248,3,,,,,POINT (2.3929248 48.8275955)
48.8278876,2.3896026,3,,,,,POINT (2.3896026 48.8278876)
48.8274456,2.3892676,3,,,,,POINT (2.3892676 48.8274456)
48.8381238,2.2550287,4,,,,,POINT (2.2550287 48.8381238)
48.8351503,2.3077904,3,,,,,POINT (2.3077904 48.8351503)
48.8296455,2.3869261,3,,,,,POINT (2.3869261 48.8296455)
48.8161233,2.359905,3,milestone,,,,POINT (2.359905 48.8161233)
48.81639,2.360124,4,,,,,POINT (2.360124 48.81639)
48.8163893,2.3605024,4,,,,,POINT (2.3605024 48.8163893)
48.816489,2.3645986,3,,,,,POINT (2.3645986 48.816489)
48.8299058,2.3341749,3,traffic_signals,,,,POINT (2.3341749 48.8299058)
48.8320621,2.3395597,3,traffic_signals;crossing,,,,POINT (2.3395597 48.8320621)
48.8320689,2.3353577,3,,,,,POINT (2.3353577 48.8320689)
48.831425,2.3380319,3,,,,,POINT (2.3380319 48.831425)
48.8308933,2.3367227,3,,,,,POINT (2.3367227 48.8308933)
48.8303723,2.3366892,3,,,,,POINT (2.3366892 48.8303723)
48.8287858,2.347664,3,,,,,POINT (2.347664 48.8287858)
48.8263822,2.3465548,3,,,,,POINT (2.3465548 48.8263822)
48.8275657,2.3471028,3,,,,,POINT (2.3471028 48.8275657)
48.8208579,2.3215263,3,motorway_junction,,,D 920,POINT (2.3215263 48.8208579)
48.8209583,2.3215939,3,,,,,POINT (2.3215939 48.8209583)
48.8205511,2.3242291,4,,,,,POINT (2.3242291 48.8205511)
48.8193109,2.3287115,3,motorway_junction,,,,POINT (2.3287115 48.8193109)
48.818773,2.3307078,3,,,,,POINT (2.3307078 48.818773)
48.8465869,2.271006,3,,,,,POINT (2.271006 48.8465869)
48.8468965,2.2720086,3,,,,,POINT (2.2720086 48.8468965)
48.8471443,2.2700477,3,,,,,POINT (2.2700477 48.8471443)
48.8468363,2.2698508,3,,,,,POINT (2.2698508 48.8468363)
48.8475291,2.2691208,4,traffic_signals,,,,POINT (2.2691208 48.8475291)
48.8479226,2.2714025,3,,,,,POINT (2.2714025 48.8479226)
48.8473201,2.2712465,1,,,,,POINT (2.2712465 48.8473201)
48.846927,2.2681594,1,,,,,POINT (2.2681594 48.846927)
48.8233236,2.36572,3,traffic_signals,,,,POINT (2.36572 48.8233236)
48.8225121,2.3605706,3,,,,,POINT (2.3605706 48.8225121)
48.8210593,2.3608908,3,,,,,POINT (2.3608908 48.8210593)
48.8218222,2.3633358,3,crossing,,,,POINT (2.3633358 48.8218222)
48.8220013,2.3606871,3,,,,,POINT (2.3606871 48.8220013)
48.8222051,2.3585181,4,traffic_signals,,,,POINT (2.3585181 48.8222051)
48.8227877,2.3583477,3,,,,,POINT (2.3583477 48.8227877)
48.8229657,2.3565767,4,,,,,POINT (2.3565767 48.8229657)
48.8221017,2.3564961,4,,,,,POINT (2.3564961 48.8221017)
48.8205586,2.356291,3,,,,,POINT (2.356291 48.8205586)
48.8229347,2.3554126,3,,,,,POINT (2.3554126 48.8229347)
48.8230115,2.3582647,3,,,,,POINT (2.3582647 48.8230115)
48.8165448,2.3433353,3,motorway_junction,,,,POINT (2.3433353 48.8165448)
48.8168548,2.3434997,3,,,,,POINT (2.3434997 48.8168548)
48.8170693,2.3437704,3,,,,,POINT (2.3437704 48.8170693)
48.8197191,2.3729161,4,,,,,POINT (2.3729161 48.8197191)
48.8186072,2.3699453,3,,,,,POINT (2.3699453 48.8186072)
48.820768,2.3770686,3,,,,,POINT (2.3770686 48.820768)
48.821787,2.3267338,4,,,,,POINT (2.3267338 48.821787)
48.8223821,2.3291395,3,,,,,POINT (2.3291395 48.8223821)
48.8213729,2.3287033,4,,,,,POINT (2.3287033 48.8213729)
48.8226417,2.327953,3,,,,,POINT (2.327953 48.8226417)
48.8222003,2.3277342,3,,,,,POINT (2.3277342 48.8222003)
48.8215748,2.3287906,3,,,,,POINT (2.3287906 48.8215748)
48.8221388,2.3266831,3,,,,,POINT (2.3266831 48.8221388)
48.8196516,2.3277533,3,,,,,POINT (2.3277533 48.8196516)
48.818966,2.3292883,3,,,,,POINT (2.3292883 48.818966)
48.8184432,2.3316672,3,,,,,POINT (2.3316672 48.8184432)
48.8168821,2.334933,3,,,,,POINT (2.334933 48.8168821)
48.8165202,2.3380169,3,,,,,POINT (2.3380169 48.8165202)
48.8166869,2.3351407,3,,,,,POINT (2.3351407 48.8166869)
48.8159207,2.3439227,3,,,,,POINT (2.3439227 48.8159207)
48.8160316,2.3438881,3,,,,,POINT (2.3438881 48.8160316)
48.8197469,2.3460329,4,,,,,POINT (2.3460329 48.8197469)
48.8755408,2.3642464,3,,,,,POINT (2.3642464 48.8755408)
48.8745681,2.3662509,3,,,,,POINT (2.3662509 48.8745681)
48.8747071,2.3608203,3,,,,,POINT (2.3608203 48.8747071)
48.8743119,2.3586113,3,,,,,POINT (2.3586113 48.8743119)
48.8740354,2.3448957,4,,,,,POINT (2.3448957 48.8740354)
48.8729531,2.3430825,3,traffic_signals,,,,POINT (2.3430825 48.8729531)
48.8732126,2.3409462,3,,,,,POINT (2.3409462 48.8732126)
48.8715745,2.3338944,3,,,,,POINT (2.3338944 48.8715745)
48.8731843,2.331491,4,,,,,POINT (2.331491 48.8731843)
48.8741394,2.3258293,3,traffic_signals,,,,POINT (2.3258293 48.8741394)
48.8742207,2.3297781,3,,,,,POINT (2.3297781 48.8742207)
48.8741823,2.3269246,5,traffic_signals,,,,POINT (2.3269246 48.8741823)
48.874623,2.3313584,4,traffic_signals,,,,POINT (2.3313584 48.874623)
48.874598,2.332582,3,,,,,POINT (2.332582 48.874598)
48.8750169,2.331406,4,,,,,POINT (2.331406 48.8750169)
48.8746772,2.3303354,3,,,,,POINT (2.3303354 48.8746772)
48.8751893,2.3163439,4,,,,,POINT (2.3163439 48.8751893)
48.8756735,2.3188743,3,traffic_signals,,,,POINT (2.3188743 48.8756735)
48.8755817,2.3183596,3,,,,,POINT (2.3183596 48.8755817)
48.8752707,2.3184155,3,,,,,POINT (2.3184155 48.8752707)
48.8728282,2.3100572,3,,,,,POINT (2.3100572 48.8728282)
48.8428671,2.327162,3,,,,,POINT (2.327162 48.8428671)
48.8432297,2.3275823,3,,,,,POINT (2.3275823 48.8432297)
48.8426818,2.3277199,3,,,,,POINT (2.3277199 48.8426818)
48.8498057,2.2959973,3,,,,,POINT (2.2959973 48.8498057)
48.8485204,2.3024605,4,,,,,POINT (2.3024605 48.8485204)
48.8483805,2.3014539,3,,,,,POINT (2.3014539 48.8483805)
48.8477593,2.3048302,3,,,,,POINT (2.3048302 48.8477593)
48.8481071,2.3058246,3,,,,,POINT (2.3058246 48.8481071)
48.8504487,2.3123909,3,,,,,POINT (2.3123909 48.8504487)
48.8512422,2.314145,4,traffic_signals,,,,POINT (2.314145 48.8512422)
48.8507265,2.306239,3,,,,,POINT (2.306239 48.8507265)
48.8702038,2.3844291,3,,,,,POINT (2.3844291 48.8702038)
48.8689818,2.3858439,3,,,,,POINT (2.3858439 48.8689818)
48.8683269,2.3863317,3,,,,,POINT (2.3863317 48.8683269)
48.8687813,2.3852985,3,,,,,POINT (2.3852985 48.8687813)
48.8696554,2.3821879,4,,,,,POINT (2.3821879 48.8696554)
48.8682578,2.3839858,3,,,,,POINT (2.3839858 48.8682578)
48.8699465,2.3830542,3,,,,,POINT (2.3830542 48.8699465)
