osmid,highway,lanes,maxspeed,name,oneway,reversed,length,geometry,junction,width,bridge,tunnel,access,ref
345614784,tertiary,,30,,True,False,13.069919819124689,"LINESTRING (2.3902588 48.832878, 2.3902845 48.8328878, 2.390306 48.8329014, 2.3903221 48.8329179, 2.3903317 48.8329364, 2.3903345 48.8329559, 2.3903301 48.8329753)",circular,,,,,
"[4039368, 1106362184, 1106362183]",residential,,30,Rue Antoine Vollon,True,False,117.80928009350826,"LINESTRING (2.3772072 48.8510217, 2.3771876 48.850992, 2.3771587 48.8509482, 2.3768712 48.8505313, 2.3768518 48.8505026, 2.3768269 48.8504662, 2.3765755 48.8501052, 2.3765303 48.8500612)",,"['3', '4']",,,,
34566164,primary,2,30,Rue du Faubourg Saint-Antoine,True,False,44.19382585678642,"LINESTRING (2.3772072 48.8510217, 2.3773776 48.8509822, 2.3776369 48.8509196, 2.3776847 48.8509077, 2.3777742 48.8508848)",,,,,,
8914866,residential,,30,Rue Théophile Roussel,True,False,47.49323511667766,"LINESTRING (2.3765303 48.8500612, 2.3767549 48.8499303, 2.3769418 48.8498167, 2.3770095 48.8497732)",,6.5,,,,
8914866,residential,,30,Rue Théophile Roussel,True,False,61.71207967227056,"LINESTRING (2.3770095 48.8497732, 2.3770753 48.8497308, 2.377565 48.8494283, 2.3776276 48.8493959)",,6.5,,,,
15888805,residential,,30,Rue Charles Baudelaire,True,False,135.67906988282326,"LINESTRING (2.3770095 48.8497732, 2.3770495 48.8498311, 2.3773959 48.8503351, 2.3777346 48.850828, 2.3777548 48.8508567, 2.3777742 48.8508848)",,,,,,
30800498,residential,,30,Rue André Voguet,False,False,129.6370723253277,"LINESTRING (2.3740256 48.819519, 2.3741591 48.8195593, 2.3742018 48.8195722, 2.3746581 48.8197116, 2.3756322 48.8200091)",,,,,,
456444069,secondary,3,30,Avenue Maurice Thorez,False,True,11.92069356933907,"LINESTRING (2.3734551 48.819449, 2.3735317 48.8193544)",,,,,,D 156A
"[362885206, 16394135]",trunk_link,1,30,,True,False,303.0744078783821,"LINESTRING (2.3734551 48.819449, 2.3736286 48.8195023, 2.3736654 48.8195142, 2.3756112 48.8201486, 2.3760232 48.8203012, 2.3770686 48.820768)",,,,,,
"[733225969, 456444069, 4018270]",secondary,"['3', '4']",30,"[""Avenue de la Porte d'Ivry"", 'Avenue Maurice Thorez']",False,False,49.591781638505175,"LINESTRING (2.3734551 48.819449, 2.3734087 48.8194722, 2.3729818 48.8196867, 2.3729161 48.8197191)",,,yes,,,D 156A
4018298,residential,,30,Avenue Joseph Bédier,True,False,79.66765659408885,"LINESTRING (2.37261 48.820432, 2.3727123 48.8204572, 2.373487 48.8206643, 2.373619 48.8207002)",,,,,,
666538554,residential,,30,Place du Docteur Yersin,False,False,7.786176788077546,"LINESTRING (2.37261 48.820432, 2.3725901 48.8204631, 2.3725679 48.8204963)",,,,,,
666538554,residential,,30,Place du Docteur Yersin,False,True,10.207296650505015,"LINESTRING (2.37261 48.820432, 2.3726321 48.8203667, 2.3726396 48.8203423)",,,,,,
666538554,residential,,30,Place du Docteur Yersin,False,True,7.786176788077546,"LINESTRING (2.3725679 48.8204963, 2.3725901 48.8204631, 2.37261 48.820432)",,,,,,
4018294,residential,,30,Avenue Joseph Bédier,False,True,7.77583875560268,"LINESTRING (2.373619 48.8207002, 2.3735818 48.8207657)",,,,,,
4018294,residential,,30,Avenue Joseph Bédier,False,False,15.268158321559458,"LINESTRING (2.373619 48.8207002, 2.3736701 48.8206071, 2.373692 48.8205716)",,,,,,
4018294,residential,,30,Avenue Joseph Bédier,False,False,7.77583875560268,"LINESTRING (2.3735818 48.8207657, 2.373619 48.8207002)",,,,,,
4018294,residential,,30,Avenue Joseph Bédier,False,True,20.276489737555504,"LINESTRING (2.3735818 48.8207657, 2.373533 48.820851, 2.3734848 48.8209365)",,,,,,
4018300,residential,,30,Avenue Joseph Bédier,True,False,80.05437613830775,"LINESTRING (2.3735818 48.8207657, 2.3734479 48.82073, 2.3732677 48.8206814, 2.3726755 48.8205217, 2.3725679 48.8204963)",,,,,,
4018294,residential,,30,Avenue Joseph Bédier,False,False,20.276489737555504,"LINESTRING (2.3734848 48.8209365, 2.373533 48.820851, 2.3735818 48.8207657)",,,,,,
4018294,residential,,30,Avenue Joseph Bédier,False,True,15.268158321559458,"LINESTRING (2.373692 48.8205716, 2.3736701 48.8206071, 2.373619 48.8207002)",,,,,,
41400006,residential,,30,Rue Maryse Bastié,True,False,151.3109093216588,"LINESTRING (2.373692 48.8205716, 2.3737174 48.820554, 2.3737576 48.8205413, 2.3737953 48.8205388, 2.3738749 48.8205576, 2.3754491 48.8209694, 2.3756043 48.8210133)",,,,,,
30800498,residential,,30,Rue André Voguet,False,True,129.6370723253277,"LINESTRING (2.3756322 48.8200091, 2.3746581 48.8197116, 2.3742018 48.8195722, 2.3741591 48.8195593, 2.3740256 48.819519)",,,,,,
4018319,residential,,30,Rue Pierre-Joseph Desault,False,True,25.97551712787341,"LINESTRING (2.3787269 48.8211037, 2.3789474 48.8211753, 2.3790467 48.8212048)",,,,,,
4018292,residential,,30,Rue Franc-Nohain,True,False,129.5058398130799,"LINESTRING (2.3756043 48.8210133, 2.3755621 48.8210845, 2.3752496 48.8216027, 2.3751665 48.8217325, 2.374992 48.8220225, 2.3749472 48.8220946)",,,,,,
404540436,residential,,30,Rue Théroigne de Méricourt,False,False,85.06949292541071,"LINESTRING (2.3756043 48.8210133, 2.3757612 48.8210642, 2.3760215 48.8211301, 2.3764921 48.8212184, 2.3766975 48.8212681)",,,,,,
"[123461249, 27207660]",residential,,30,Avenue Boutroux,True,False,191.66410131850074,"LINESTRING (2.3749472 48.8220946, 2.3748577 48.822074, 2.3747668 48.8220525, 2.3747078 48.8220386, 2.3741851 48.8219153, 2.3730376 48.8216447, 2.3727203 48.8215699, 2.3726987 48.821565, 2.3726202 48.8215517, 2.3724742 48.8215326)",,,,,,
296190650,residential,,30,Avenue Boutroux,False,True,69.07899635506101,"LINESTRING (2.3749472 48.8220946, 2.3754168 48.8222163, 2.375496 48.8222367, 2.3755634 48.8222541, 2.3758254 48.8223218)",,,,,,
4018282,residential,,30,Avenue Boutroux,False,True,120.9405799430994,"LINESTRING (2.3758254 48.8223218, 2.3759695 48.8223585, 2.3773419 48.8227075, 2.3773664 48.8227137)",,,,,,
33771830,residential,,30,Rue Darmesteter,False,True,133.47738160754741,"LINESTRING (2.3758254 48.8223218, 2.3757762 48.8223892, 2.375747 48.8224282, 2.3751085 48.8232828, 2.3750855 48.8233135, 2.3750609 48.8233465, 2.3750215 48.8233992)",,,,,,
296190650,residential,,30,Avenue Boutroux,False,False,69.07899635506101,"LINESTRING (2.3758254 48.8223218, 2.3755634 48.8222541, 2.375496 48.8222367, 2.3754168 48.8222163, 2.3749472 48.8220946)",,,,,,
"[4018280, 56066067]",residential,,30,Rue Péan,False,False,43.77890273505834,"LINESTRING (2.3724742 48.8215326, 2.3723312 48.8215655, 2.3722808 48.8215772, 2.3720708 48.8216257, 2.372029 48.8216528, 2.37198 48.821719)",,,,,,
123461250,secondary,3,30,Avenue Claude Regaud,False,False,100.69802433130947,"LINESTRING (2.3724742 48.8215326, 2.3724319 48.8214583, 2.3724211 48.8214368, 2.3720385 48.8206737)",,,,,,
197464171,secondary,3,30,Avenue Claude Regaud,False,True,112.3409047447112,"LINESTRING (2.3724742 48.8215326, 2.3725791 48.8217261, 2.3725953 48.8217565, 2.3726172 48.8217975, 2.3729845 48.8224854)",,,,,,
33771829,primary,2,50,Boulevard Masséna,True,False,153.7304189007058,"LINESTRING (2.3731465 48.8227768, 2.3746635 48.8232797, 2.3748142 48.8233279, 2.3750215 48.8233992)",,,,,,
56066065,secondary,4,30,Avenue de la Porte d'Ivry,False,False,121.60631730222596,"LINESTRING (2.3718268 48.8202488, 2.3717241 48.8202997, 2.3714952 48.8204132, 2.371449 48.8204365, 2.3707785 48.8207747, 2.3705062 48.8209121)",,,,,,
"[96828513, 4018270]",secondary,4,30,Avenue de la Porte d'Ivry,False,True,99.14536689804616,"LINESTRING (2.3718268 48.8202488, 2.3719305 48.8201992, 2.3719897 48.8201696, 2.3720263 48.8201518, 2.3724918 48.8199243, 2.3726733 48.8198371, 2.3727281 48.8198104, 2.3729161 48.8197191)",,,,,,
239629032,secondary,3,30,Avenue Claude Regaud,False,True,49.724702155582975,"LINESTRING (2.3718268 48.8202488, 2.3718812 48.820358, 2.3718971 48.8203891, 2.3719096 48.8204157, 2.3719195 48.8204351, 2.3720385 48.8206737)",,,,,,
584417629,secondary,4,30,Avenue de la Porte d'Ivry,False,False,47.39462826892894,"LINESTRING (2.3702865 48.8210158, 2.3697704 48.8212731)",,,,,,
56066068,residential,,30,Rue Dupuy de Lôme,False,True,54.59152398311576,"LINESTRING (2.3702865 48.8210158, 2.3704127 48.821115, 2.3704462 48.8211411, 2.3704665 48.8211573, 2.3706513 48.8213046, 2.3706864 48.8213193, 2.3708072 48.8213568)",,,,,,
273240591,secondary,4,30,Avenue de la Porte d'Ivry,False,True,19.79151999090695,"LINESTRING (2.3702865 48.8210158, 2.3704054 48.8209605, 2.3705062 48.8209121)",,,,,,
34855904,primary,2,50,Boulevard Masséna,True,False,60.9179724792878,"LINESTRING (2.3704392 48.8218553, 2.3707106 48.8219687, 2.371165 48.8221221)",,,,,,
4018276,residential,,30,Rue Michel Bréal,True,False,64.8543726326937,"LINESTRING (2.371165 48.8221221, 2.3712072 48.8220656, 2.3712286 48.8220369, 2.3715049 48.8216673, 2.3715571 48.8215991)",,,,,,
34855904,primary,2,50,Boulevard Masséna,True,False,39.866241125770415,"LINESTRING (2.371165 48.8221221, 2.3714641 48.8222237, 2.3715015 48.8222362, 2.3715367 48.8222478, 2.37165 48.8222851)",,,,,,
56066066,residential,,30,Rue Péan,True,False,67.4402555831004,"LINESTRING (2.37165 48.8222851, 2.3716915 48.8222252, 2.37171 48.8221935, 2.37198 48.821719)",,,,,,
166755013,primary,2,50,Boulevard Masséna,True,False,97.12684996266917,"LINESTRING (2.37165 48.8222851, 2.3717804 48.8223282, 2.3718203 48.8223414, 2.3723433 48.8225063, 2.3725813 48.8225824, 2.372637 48.8226002, 2.3728423 48.8226681)",,,,,,
4018271,residential,,30,Rue Dupuy de Lôme,True,False,33.71094351466957,"LINESTRING (2.37198 48.821719, 2.3719025 48.8216959, 2.3715571 48.8215991)",,,,,,
"[4018280, 56066067]",residential,,30,Rue Péan,False,True,43.77890273505834,"LINESTRING (2.37198 48.821719, 2.372029 48.8216528, 2.3720708 48.8216257, 2.3722808 48.8215772, 2.3723312 48.8215655, 2.3724742 48.8215326)",,,,,,
4018271,residential,,30,Rue Dupuy de Lôme,True,False,61.15894380454516,"LINESTRING (2.3715571 48.8215991, 2.3714761 48.8215734, 2.3709209 48.8213916, 2.3708072 48.8213568)",,,,,,
4018274,residential,,30,Rue Dalloz,True,False,61.6321295244704,"LINESTRING (2.3708072 48.8213568, 2.3707299 48.8214595, 2.3704952 48.8217803, 2.3704791 48.821802, 2.3704392 48.8218553)",,,,,,
56066068,residential,,30,Rue Dupuy de Lôme,False,False,54.59152398311576,"LINESTRING (2.3708072 48.8213568, 2.3706864 48.8213193, 2.3706513 48.8213046, 2.3704665 48.8211573, 2.3704462 48.8211411, 2.3704127 48.821115, 2.3702865 48.8210158)",,,,,,
123461252,tertiary,,30,Avenue de la Porte de Vitry,False,False,14.58362519861032,"LINESTRING (2.377822 48.8229654, 2.3779064 48.8228466)",,,,,,
4018284,residential,,30,Avenue Boutroux,True,False,43.550423815990456,"LINESTRING (2.377822 48.8229654, 2.3777366 48.8229222, 2.377685 48.8228936, 2.3776615 48.8228807, 2.3773664 48.8227137)",,,,,,
"[40120633, 33771836]",tertiary,2,30,Avenue de la Porte de Vitry,False,True,133.94713306105268,"LINESTRING (2.377822 48.8229654, 2.3777597 48.8230488, 2.3776886 48.823147, 2.377213 48.8238156, 2.3771393 48.8239142, 2.3771314 48.8239251, 2.3771075 48.8239575, 2.3770509 48.8240222, 2.3770284 48.8240505)",,,,,,
3630963,residential,,30,Rue du Dessous des Berges,True,False,150.44095392638806,"LINESTRING (2.3749213 48.825369, 2.3748611 48.8253292, 2.3748503 48.8253216, 2.3748236 48.8252994, 2.3748082 48.8252739, 2.3748091 48.8252387, 2.374876 48.8251036, 2.3750625 48.8247267, 2.3755105 48.8242139, 2.3755666 48.82416)",,9,,,,
780111858,tertiary,,30,Rue de Patay,True,False,152.4826062989494,"LINESTRING (2.3749213 48.825369, 2.3749876 48.8253252, 2.3751288 48.8252335, 2.3753405 48.8250956, 2.3757423 48.8248344, 2.3759084 48.8247255, 2.3760098 48.82466, 2.3760823 48.8246138, 2.3761246 48.8245858, 2.3761951 48.8245399, 2.3763124 48.8244639, 2.376404 48.8244059)",,,,,,
58072971,residential,,30,Rue Eugène Oudiné,False,False,166.08264212057762,"LINESTRING (2.374602 48.8255713, 2.3745664 48.8255628, 2.3745465 48.8255581, 2.3745022 48.8255476, 2.374464 48.8255385, 2.374231 48.8254833, 2.3740138 48.8254315, 2.3735263 48.8253057, 2.373161 48.8252124, 2.3725495 48.8250559, 2.3724818 48.8250401)",,,,,,
"[1016087345, 1016087346]",residential,,30,Rue Eugène Oudiné,False,True,12.632948164423704,"LINESTRING (2.374602 48.8255713, 2.3746131 48.8255741, 2.3747124 48.8255988, 2.3747639 48.8256106)",,,,,,
1016087347,tertiary,2,30,Rue de Patay,True,False,32.44348684703575,"LINESTRING (2.374602 48.8255713, 2.3747388 48.8254873, 2.3747917 48.8254533, 2.3749213 48.825369)",,,,,,
23951224,residential,,30,Rue Albert,False,False,133.73459935368237,"LINESTRING (2.3703669 48.8275435, 2.3704297 48.8274705, 2.3706214 48.8272422, 2.3712504 48.8264908)",,,,,,
166755012,secondary,3,30,Rue de Tolbiac,False,False,38.78989880202432,"LINESTRING (2.3703669 48.8275435, 2.3705447 48.8275677, 2.370778 48.8275995, 2.3708858 48.8276142)",,,,,,
166755012,secondary,3,30,Rue de Tolbiac,False,True,92.85864196559984,"LINESTRING (2.3703669 48.8275435, 2.3701573 48.827515, 2.3697797 48.8274635, 2.3694204 48.8274146, 2.3692767 48.8273951, 2.3691247 48.8273743)",,,,,,
27142561,residential,,30,Rue Albert,False,False,60.6339188334601,"LINESTRING (2.372078 48.8255162, 2.3724818 48.8250401)",,,,,,
23951218,residential,,30,Rue des Terres au Curé,True,False,45.72817544231857,"LINESTRING (2.372078 48.8255162, 2.3719968 48.8254808, 2.3719731 48.8254648, 2.3719539 48.8254344, 2.3719097 48.825144)",,,,,,
27142561,residential,,30,Rue Albert,False,True,60.6339188334601,"LINESTRING (2.3724818 48.8250401, 2.372078 48.8255162)",,,,,,
27142561,residential,,30,Rue Albert,False,False,158.19865288869784,"LINESTRING (2.3724818 48.8250401, 2.3725599 48.8249472, 2.3728471 48.8246056, 2.373042 48.8243739, 2.3734833 48.8238486, 2.3735279 48.8237952)",,,,,,
58072971,residential,,30,Rue Eugène Oudiné,False,True,166.08264212057765,"LINESTRING (2.3724818 48.8250401, 2.3725495 48.8250559, 2.373161 48.8252124, 2.3735263 48.8253057, 2.3740138 48.8254315, 2.374231 48.8254833, 2.374464 48.8255385, 2.3745022 48.8255476, 2.3745465 48.8255581, 2.3745664 48.8255628, 2.374602 48.8255713)",,,,,,
3630968,residential,,30,Villa Nieuport,False,False,74.60935726453525,"LINESTRING (2.3719097 48.825144, 2.3718251 48.8251459, 2.3717867 48.8251468, 2.3709965 48.8248686)",,,,,,
23951218,residential,,30,Rue des Terres au Curé,True,False,175.99563051861898,"LINESTRING (2.3719097 48.825144, 2.371896 48.8250803, 2.3720907 48.8242896, 2.3725032 48.8236838, 2.3725429 48.8236371)",,,,,,
23951197,residential,,30,Rue Regnault,True,False,74.2223160138996,"LINESTRING (2.3725429 48.8236371, 2.3733578 48.8237676, 2.3735279 48.8237952)",,,,,,
23951296,residential,,30,Rue Regnault,False,True,123.57873903262102,"LINESTRING (2.3725429 48.8236371, 2.3724024 48.8236167, 2.3718514 48.823524, 2.3713778 48.8234444, 2.3710222 48.8233846, 2.3709062 48.8233653)",,,,,,
23951197,residential,,30,Rue Regnault,True,False,67.60972932138577,"LINESTRING (2.3755666 48.82416, 2.3757149 48.8241748, 2.3762664 48.8243548, 2.376303 48.8243678, 2.376404 48.8244059)",,,,,,
4039942,residential,,30,Rue Regnault,False,False,145.95211477349906,"LINESTRING (2.376404 48.8244059, 2.3765699 48.8244635, 2.3769753 48.8246019, 2.3771253 48.8247074, 2.3771793 48.8247248, 2.3778827 48.8249564, 2.3779837 48.8249897, 2.3781399 48.8250346)",,,,,,
30410514,tertiary,3,30,Rue de Patay,False,False,40.646627665645326,"LINESTRING (2.376404 48.8244059, 2.3765126 48.8243385, 2.3766344 48.8242638, 2.3766577 48.8242498, 2.3766855 48.8242332, 2.3767637 48.8241858, 2.3768109 48.8241572)",,,,,,
1016094735,tertiary,,30,Rue Nationale,True,False,102.2720185842262,"LINESTRING (2.36696 48.8261533, 2.3665666 48.8268898, 2.366536 48.8269448, 2.3664849 48.8270179)",,,,,,
3630966,residential,,30,Passage National,True,False,168.02153603667355,"LINESTRING (2.3685028 48.8233044, 2.3685822 48.8233377, 2.3689035 48.8234754, 2.369016 48.8235891, 2.3703272 48.8241294, 2.3703813 48.8241527)",,,,,,
"[41361998, 1016087350]",tertiary,,30,Rue Nationale,True,False,139.00741715937392,"LINESTRING (2.3685028 48.8233044, 2.3684191 48.8234501, 2.3680906 48.8240753, 2.3680771 48.824105, 2.3678681 48.8244825)",,,,,,
3630647,residential,,30,Rue Aumont,True,False,87.10994034788148,"LINESTRING (2.3610141 48.8256709, 2.3610671 48.8257137, 2.3614738 48.8260457, 2.3614901 48.8260795, 2.3614918 48.8261344, 2.3614929 48.8262752, 2.3614982 48.8263456)",,3.6,,,,
"[675207389, 1104963509]",secondary,2,30,Avenue d'Ivry,True,False,94.62377138860404,"LINESTRING (2.3610141 48.8256709, 2.360478 48.8259385, 2.360366 48.8259946, 2.3602287 48.8260562, 2.3601577 48.8260891, 2.3599616 48.8261632)",,,,,,
79951198,residential,,30,Rue Baudricourt,True,False,118.26365156254501,"LINESTRING (2.3633599 48.8262497, 2.3630417 48.8258324, 2.3628853 48.8256272, 2.3628624 48.8255883, 2.3627919 48.8254686, 2.3627721 48.8254419, 2.3626607 48.8252916)",,5.3,,,,
"[41398907, 4039204]",unclassified,1,30,Rue du Javelot,True,False,181.79607877204023,"LINESTRING (2.3650356 48.8268211, 2.3650923 48.8266892, 2.3651095 48.8266493, 2.3658721 48.8252822)",,,,yes,,
209282568,secondary,2,30,Rue de Tolbiac,False,False,108.327910627261,"LINESTRING (2.3650356 48.8268211, 2.3655193 48.8268868, 2.3663945 48.8270063, 2.3664849 48.8270179)",,,,,,
"[209282568, 1188626933]",secondary,2,30,Rue de Tolbiac,False,True,97.98904804345746,"LINESTRING (2.3650356 48.8268211, 2.3645923 48.8267588, 2.3643488 48.8267265, 2.3642249 48.8267099, 2.3640297 48.8266829, 2.3639601 48.826674, 2.363724 48.8266453)",,,,,,
3630638,residential,,30,Impasse Baudricourt,False,False,59.59724320272839,"LINESTRING (2.3626607 48.8252916, 2.3626078 48.8253176, 2.3620083 48.8256122)",,3.1,,,,
79951198,residential,,30,Rue Baudricourt,True,False,41.02516902676636,"LINESTRING (2.3626607 48.8252916, 2.3624623 48.8250342, 2.3624501 48.8249543)",,5.3,,,,
3630638,residential,,30,Impasse Baudricourt,False,True,59.59724320272839,"LINESTRING (2.3620083 48.8256122, 2.3626078 48.8253176, 2.3626607 48.8252916)",,3.1,,,,
23951296,residential,,30,Rue Regnault,False,False,123.578739032621,"LINESTRING (2.3709062 48.8233653, 2.3710222 48.8233846, 2.3713778 48.8234444, 2.3718514 48.823524, 2.3724024 48.8236167, 2.3725429 48.8236371)",,,,,,
23951296,residential,,30,Rue Regnault,False,True,168.32505831142444,"LINESTRING (2.3709062 48.8233653, 2.3707925 48.8233418, 2.3706739 48.8233172, 2.3700351 48.823185, 2.3688227 48.8229339, 2.3687123 48.8229124)",,,,,,
58073040,residential,,30,Rue du Château des Rentiers,True,False,117.2138384266767,"LINESTRING (2.3709062 48.8233653, 2.3709443 48.8233088, 2.3710674 48.8231321, 2.3714881 48.8225224, 2.3715128 48.8224866, 2.371529 48.8224625, 2.3715695 48.8224059)",,,,,,
23951283,residential,,30,Rue du Château des Rentiers,True,False,95.61666548316902,"LINESTRING (2.3703813 48.8241527, 2.3708588 48.8234375, 2.3709062 48.8233653)",,,,,,
"[23951283, 1016087349]",residential,,30,Rue du Château des Rentiers,True,False,119.92517265594999,"LINESTRING (2.3697652 48.8251513, 2.3697959 48.8250979, 2.369878 48.8249591, 2.3699396 48.8248483, 2.3699588 48.8248121, 2.3700503 48.8246407, 2.3703495 48.824198, 2.3703813 48.8241527)",,,,,,
1881556,residential,,30,Rue du Château des Rentiers,True,False,226.5407221959811,"LINESTRING (2.3686792 48.8270589, 2.3687107 48.8270046, 2.3688548 48.8267561, 2.3688614 48.8267448, 2.3688883 48.8266984, 2.3691129 48.8263109, 2.3692819 48.8260008, 2.36946 48.8256936, 2.3694842 48.8256447, 2.3696826 48.8253048, 2.369738 48.8252005, 2.3697652 48.8251513)",,5,,,,
27140345,residential,,30,Rue Ponscarme,True,False,161.32724158200327,"LINESTRING (2.3686792 48.8270589, 2.3686324 48.827034, 2.3684303 48.8269267, 2.3674524 48.8264072, 2.3673097 48.8263314, 2.3671368 48.8262342, 2.3670115 48.8261861, 2.36696 48.8261533)",,,,,,
4040082,unclassified,,30,Rue Jeanne d'Arc,False,False,29.359579952110884,"LINESTRING (2.3634004 48.8335261, 2.3634594 48.833476, 2.3635702 48.8333877, 2.3636524 48.8333207)",,,,,,
24675777,primary,1,30,Boulevard Vincent Auriol,True,False,128.40901651807923,"LINESTRING (2.3634004 48.8335261, 2.3631947 48.8334606, 2.3619786 48.8330552, 2.36183 48.8330116)",,,,,,
"[4018059, 848163997, 969856910]",residential,,30,Rue Jeanne d'Arc,False,True,363.8079042681813,"LINESTRING (2.3634004 48.8335261, 2.3633718 48.8335495, 2.3633283 48.8335886, 2.362958 48.8338731, 2.3619094 48.8346678, 2.3618251 48.8347318, 2.3616611 48.8348447, 2.361448 48.8349912, 2.3601611 48.8359302, 2.3601021 48.8359729)",,,,,,
