osmid,y,x,street_count,highway,ref,railway,junction,geometry
52082343,50.1022401,8.6353176,3,,,,,POINT (8.6353176 50.1022401)
52082348,50.1021439,8.6343089,3,,,,,POINT (8.6343089 50.1021439)
52082353,50.1038571,8.6349258,3,,,,,POINT (8.6349258 50.1038571)
52082358,50.1036579,8.6329945,4,,,,,POINT (8.6329945 50.1036579)
52082361,50.1037298,8.631901,3,,,,,POINT (8.631901 50.1037298)
52082370,50.1054589,8.6314833,3,,,,,POINT (8.6314833 50.1054589)
52082376,50.1026261,8.630378,3,,,,,POINT (8.630378 50.1026261)
52082380,50.1028522,8.6331335,3,,,,,POINT (8.6331335 50.1028522)
52082388,50.1035423,8.6300578,3,,,,,POINT (8.6300578 50.1035423)
52082390,50.1052666,8.6296226,4,,,,,POINT (8.6296226 50.1052666)
52082395,50.1063363,8.6293223,3,,,,,POINT (8.6293223 50.1063363)
52082405,50.1058604,8.6250431,3,,,,,POINT (8.6250431 50.1058604)
52082410,50.1063892,8.6248694,3,,,,,POINT (8.6248694 50.1063892)
52082417,50.1056106,8.6214914,3,,,,,POINT (8.6214914 50.1056106)
52082445,50.105418,8.6226076,3,,,,,POINT (8.6226076 50.105418)
52082450,50.1045335,8.6228113,3,,,,,POINT (8.6228113 50.1045335)
52082454,50.1055586,8.625145,3,,,,,POINT (8.625145 50.1055586)
52082468,50.1041765,8.6255365,4,,,,,POINT (8.6255365 50.1041765)
52082473,50.1035546,8.6256762,4,,,,,POINT (8.6256762 50.1035546)
52082476,50.1034987,8.6251557,3,,,,,POINT (8.6251557 50.1034987)
52082485,50.1040232,8.6242043,3,,,,,POINT (8.6242043 50.1040232)
52082494,50.1032455,8.6272937,3,,,,,POINT (8.6272937 50.1032455)
52082501,50.1049759,8.6268661,3,,,,,POINT (8.6268661 50.1049759)
52082506,50.1050708,8.627766,3,,,,,POINT (8.627766 50.1050708)
52082509,50.1051675,8.6286828,3,,,,,POINT (8.6286828 50.1051675)
52082513,50.1034332,8.6291226,3,,,,,POINT (8.6291226 50.1034332)
52082517,50.1043423,8.6270207,3,,,,,POINT (8.6270207 50.1043423)
52082520,50.1037158,8.6271743,3,,,,,POINT (8.6271743 50.1037158)
52085840,50.0981291,8.6515845,1,,,,,POINT (8.6515845 50.0981291)
52085844,50.0987276,8.6508708,3,,,,,POINT (8.6508708 50.0987276)
53880862,50.0677108,8.6557915,1,,,,,POINT (8.6557915 50.0677108)
53880877,50.0658654,8.6479499,4,,,,,POINT (8.6479499 50.0658654)
53880890,50.0649686,8.6503553,3,,,,,POINT (8.6503553 50.0649686)
53884302,50.0666495,8.6580015,4,,,,,POINT (8.6580015 50.0666495)
53884304,50.0734688,8.6653845,3,,,,,POINT (8.6653845 50.0734688)
56355579,50.1640632,8.6714085,3,,,,,POINT (8.6714085 50.1640632)
57303196,50.0802224,8.5204621,3,,,,,POINT (8.5204621 50.0802224)
57303229,50.0836929,8.5177514,1,,,,,POINT (8.5177514 50.0836929)
57303234,50.0843514,8.5171066,1,,,,,POINT (8.5171066 50.0843514)
57303238,50.0971875,8.5422404,4,,,,,POINT (8.5422404 50.0971875)
57347686,50.0857536,8.5834288,4,,,,,POINT (8.5834288 50.0857536)
57347694,50.0850605,8.5832172,3,,,,,POINT (8.5832172 50.0850605)
57347702,50.084804,8.5850927,3,,,,,POINT (8.5850927 50.084804)
57347711,50.0847146,8.5850642,3,,,,,POINT (8.5850642 50.0847146)
57347735,50.0826413,8.5847447,3,,,,,POINT (8.5847447 50.0826413)
57347747,50.0833297,8.5812186,4,,,,,POINT (8.5812186 50.0833297)
57347757,50.0844958,8.5813363,4,,,,,POINT (8.5813363 50.0844958)
57347780,50.0859832,8.5816926,4,,,,,POINT (8.5816926 50.0859832)
57347785,50.086544,8.5818917,3,,,,,POINT (8.5818917 50.086544)
57377349,50.0862493,8.5923485,3,,,,,POINT (8.5923485 50.0862493)
57377352,50.0863088,8.5929835,3,,,,,POINT (8.5929835 50.0863088)
57377364,50.0867652,8.5954557,3,,,,,POINT (8.5954557 50.0867652)
57377375,50.0866069,8.5988717,3,,,,,POINT (8.5988717 50.0866069)
57406013,50.0845272,8.5860536,3,,,,,POINT (8.5860536 50.0845272)
57406016,50.0843291,8.58723,3,,,,,POINT (8.58723 50.0843291)
57406033,50.0855018,8.5853185,4,,,,,POINT (8.5853185 50.0855018)
57406052,50.0849314,8.5841258,4,,,,,POINT (8.5841258 50.0849314)
57406058,50.0868821,8.5847677,3,,,,,POINT (8.5847677 50.0868821)
57406063,50.084372,8.5839481,3,,,,,POINT (8.5839481 50.084372)
57406070,50.0856205,8.5843473,4,,,,,POINT (8.5843473 50.0856205)
57406075,50.0835286,8.5858858,3,,,,,POINT (8.5858858 50.0835286)
57406078,50.0831793,8.5825953,4,,,,,POINT (8.5825953 50.0831793)
57406084,50.083087,8.5835723,3,,,,,POINT (8.5835723 50.083087)
57406090,50.0844916,8.5830171,4,,,,,POINT (8.5830171 50.0844916)
57421740,50.0845769,8.5803515,3,,,,,POINT (8.5803515 50.0845769)
57421768,50.0842076,8.580213,3,,,,,POINT (8.580213 50.0842076)
57454919,50.0869101,8.5759646,3,,,,,POINT (8.5759646 50.0869101)
57454927,50.0867676,8.5768315,4,,,,,POINT (8.5768315 50.0867676)
57454937,50.0861916,8.5803497,4,,,,,POINT (8.5803497 50.0861916)
57454946,50.0860872,8.5808702,3,,,,,POINT (8.5808702 50.0860872)
57454952,50.0859788,8.575617,3,,,,,POINT (8.575617 50.0859788)
57454962,50.0858985,8.5764865,4,,,,,POINT (8.5764865 50.0858985)
57454980,50.0866108,8.5813097,3,,,,,POINT (8.5813097 50.0866108)
57454986,50.086056,8.5811194,3,,,,,POINT (8.5811194 50.086056)
57461360,50.0879247,8.5764928,3,,,,,POINT (8.5764928 50.0879247)
57461366,50.0886768,8.5770757,4,,,,,POINT (8.5770757 50.0886768)
57461372,50.0884985,8.5775421,3,,,,,POINT (8.5775421 50.0884985)
59930241,50.1678037,8.6813121,3,,,,,POINT (8.6813121 50.1678037)
60120152,50.0961568,8.6280241,3,,,,,POINT (8.6280241 50.0961568)
60120153,50.0947583,8.6244849,3,,,,,POINT (8.6244849 50.0947583)
60120166,50.0969533,8.6278808,3,,,,,POINT (8.6278808 50.0969533)
60120167,50.0974924,8.6283536,1,,,,,POINT (8.6283536 50.0974924)
60120169,50.0971466,8.6277605,3,,,,,POINT (8.6277605 50.0971466)
60120171,50.098427,8.6268799,3,,,,,POINT (8.6268799 50.098427)
60120172,50.0989818,8.6265005,4,,,,,POINT (8.6265005 50.0989818)
60120173,50.0998784,8.6258616,3,,,,,POINT (8.6258616 50.0998784)
60120174,50.1001511,8.6256636,3,,,,,POINT (8.6256636 50.1001511)
60120175,50.100842,8.6251804,4,,,,,POINT (8.6251804 50.100842)
60120176,50.1012339,8.6247096,3,,,,,POINT (8.6247096 50.1012339)
60120178,50.1006959,8.6203503,3,,,,,POINT (8.6203503 50.1006959)
60120179,50.0998222,8.620957,3,,,,,POINT (8.620957 50.0998222)
60120180,50.0995856,8.6211214,3,,,,,POINT (8.6211214 50.0995856)
60120183,50.0972419,8.622749,3,,,,,POINT (8.622749 50.0972419)
60120185,50.0959542,8.6236432,3,,,,,POINT (8.6236432 50.0959542)
60120187,50.0993188,8.6276954,1,,,,,POINT (8.6276954 50.0993188)
60120190,50.0977706,8.6245568,3,,,,,POINT (8.6245568 50.0977706)
60120191,50.0983078,8.6241659,3,,,,,POINT (8.6241659 50.0983078)
60120192,50.0981262,8.6234642,1,,,,,POINT (8.6234642 50.0981262)
60120193,50.099951,8.6249043,1,,,,,POINT (8.6249043 50.099951)
60120198,50.1002075,8.6194404,3,,,,,POINT (8.6194404 50.1002075)
60120200,50.0999358,8.6194956,1,,,,,POINT (8.6194956 50.0999358)
60120204,50.0965652,8.6070651,4,,,,,POINT (8.6070651 50.0965652)
60120205,50.0965516,8.6046265,3,,,,,POINT (8.6046265 50.0965516)
60120207,50.0965439,8.59874,4,,,,,POINT (8.59874 50.0965439)
60120211,50.0983121,8.6056613,3,,,,,POINT (8.6056613 50.0983121)
60120212,50.09768,8.6063857,4,,,,,POINT (8.6063857 50.09768)
60121856,50.097715,8.6105995,1,,,,,POINT (8.6105995 50.097715)
60121858,50.0980994,8.6084722,1,,,,,POINT (8.6084722 50.0980994)
60121862,50.0983208,8.607844,3,,,,,POINT (8.607844 50.0983208)
60121865,50.098331,8.6031954,1,,,,,POINT (8.6031954 50.098331)
60121867,50.0976845,8.5983303,4,,,,,POINT (8.5983303 50.0976845)
60121868,50.0977238,8.5928851,3,,,,,POINT (8.5928851 50.0977238)
60121869,50.0995059,8.5976827,3,,,,,POINT (8.5976827 50.0995059)
60121870,50.0989369,8.5978795,3,,,,,POINT (8.5978795 50.0989369)
60121871,50.0987391,8.5979485,3,,,,,POINT (8.5979485 50.0987391)
60121872,50.098899,8.5932127,1,,,,,POINT (8.5932127 50.098899)
60121873,50.0988939,8.5941706,3,,,,,POINT (8.5941706 50.0988939)
60121874,50.0995174,8.5939472,3,,,,,POINT (8.5939472 50.0995174)
60121875,50.0995168,8.5937579,1,,,,,POINT (8.5937579 50.0995168)
60121881,50.0964533,8.594303,3,,,,,POINT (8.594303 50.0964533)
60121883,50.0956172,8.5969743,1,,,,,POINT (8.5969743 50.0956172)
60121884,50.0951489,8.5973319,3,,,,,POINT (8.5973319 50.0951489)
60121885,50.0951521,8.599234,4,,,,,POINT (8.599234 50.0951521)
60121887,50.0953196,8.6129346,3,,,,,POINT (8.6129346 50.0953196)
60121888,50.0953465,8.613406,3,,,,,POINT (8.613406 50.0953465)
60121892,50.0958918,8.6071559,3,,,,,POINT (8.6071559 50.0958918)
60121895,50.0917571,8.6004694,3,,,,,POINT (8.6004694 50.0917571)
60121896,50.0923963,8.600242,3,,,,,POINT (8.600242 50.0923963)
60121897,50.093176,8.5999735,3,,,,,POINT (8.5999735 50.093176)
60121898,50.0939043,8.5996881,4,,,,,POINT (8.5996881 50.0939043)
60126537,50.0917504,8.6021572,4,,,,,POINT (8.6021572 50.0917504)
60126538,50.0923969,8.6021419,4,,,,,POINT (8.6021419 50.0923969)
60126539,50.0931659,8.6021362,4,,,,,POINT (8.6021362 50.0931659)
60126540,50.0939244,8.6021319,3,,,,,POINT (8.6021319 50.0939244)
60126542,50.0917496,8.6040268,4,,,,,POINT (8.6040268 50.0917496)
60126543,50.0923876,8.6040409,4,,,,,POINT (8.6040409 50.0923876)
60126544,50.0931658,8.6040285,4,,,,,POINT (8.6040285 50.0931658)
60126545,50.093924,8.6040351,3,,,,,POINT (8.6040351 50.093924)
60126547,50.0917485,8.6054219,4,,,,,POINT (8.6054219 50.0917485)
60126548,50.0923854,8.6054038,4,,,,,POINT (8.6054038 50.0923854)
60126549,50.0931768,8.605389,4,,,,,POINT (8.605389 50.0931768)
60126550,50.093927,8.6053647,3,,,,,POINT (8.6053647 50.093927)
60126559,50.0904645,8.609505,1,,,,,POINT (8.609505 50.0904645)
60126560,50.0917624,8.6070725,4,,,,,POINT (8.6070725 50.0917624)
60126561,50.0923922,8.6070558,4,,,,,POINT (8.6070558 50.0923922)
60126562,50.0931794,8.6071136,4,,,,,POINT (8.6071136 50.0931794)
60126563,50.0939046,8.6071629,3,,,,,POINT (8.6071629 50.0939046)
60126564,50.0941326,8.6075557,3,,,,,POINT (8.6075557 50.0941326)
60126580,50.0939753,8.6070053,3,,,,,POINT (8.6070053 50.0939753)
60126581,50.0917415,8.608414,4,,,,,POINT (8.608414 50.0917415)
60126582,50.0917247,8.6100246,4,,,,,POINT (8.6100246 50.0917247)
60126583,50.0923544,8.6100906,4,,,,,POINT (8.6100906 50.0923544)
60126584,50.0928293,8.6101517,3,,,,,POINT (8.6101517 50.0928293)
60126585,50.0931714,8.610189,3,,,,,POINT (8.610189 50.0931714)
60126586,50.0941311,8.6103053,3,,,,,POINT (8.6103053 50.0941311)
60126587,50.0941373,8.6109831,3,,,,,POINT (8.6109831 50.0941373)
60126588,50.0931588,8.6109625,4,,,,,POINT (8.6109625 50.0931588)
60126589,50.092355,8.6109306,4,,,,,POINT (8.6109306 50.092355)
60126590,50.0917089,8.610925,4,,,,,POINT (8.610925 50.0917089)
60126592,50.0923713,8.6083762,3,,,,,POINT (8.6083762 50.0923713)
60126593,50.0931582,8.6084318,4,,,,,POINT (8.6084318 50.0931582)
60126594,50.0939391,8.6084568,3,,,,,POINT (8.6084568 50.0939391)
60126595,50.09395,8.6074082,1,turning_circle,,,,POINT (8.6074082 50.09395)
60126597,50.0931619,8.6092672,3,,,,,POINT (8.6092672 50.0931619)
60126598,50.0939422,8.609271,3,,,,,POINT (8.609271 50.0939422)
60126609,50.0916959,8.6119548,4,,,,,POINT (8.6119548 50.0916959)
60126610,50.0923516,8.6118597,3,,,,,POINT (8.6118597 50.0923516)
60126611,50.0931553,8.6117396,3,,,,,POINT (8.6117396 50.0931553)
60126612,50.0941308,8.6115702,3,,,,,POINT (8.6115702 50.0941308)
60126618,50.091861,8.6133828,3,,,,,POINT (8.6133828 50.091861)
60126619,50.09222,8.6132778,1,,,,,POINT (8.6132778 50.09222)
60126620,50.091021,8.6127716,3,,,,,POINT (8.6127716 50.091021)
60126621,50.0917568,8.6125703,3,,,,,POINT (8.6125703 50.0917568)
60126622,50.0937697,8.598635,3,,,,,POINT (8.598635 50.0937697)
60126624,50.0935102,8.5964985,1,,,,,POINT (8.5964985 50.0935102)
60126625,50.0922932,8.59922,3,,,,,POINT (8.59922 50.0922932)
60126626,50.0924023,8.5998208,1,turning_circle,,,,POINT (8.5998208 50.0924023)
60126627,50.0922117,8.5987715,3,,,,,POINT (8.5987715 50.0922117)
60126629,50.0919474,8.5973157,1,,,,,POINT (8.5973157 50.0919474)
60126630,50.0909389,8.5977894,3,,,,,POINT (8.5977894 50.0909389)
60474772,50.106479,8.5562438,3,,,,,POINT (8.5562438 50.106479)
60574029,50.0972811,8.542546,3,,,,,POINT (8.542546 50.0972811)
60574031,50.0975652,8.5434644,3,,,,,POINT (8.5434644 50.0975652)
60574034,50.0979332,8.5446848,3,,,,,POINT (8.5446848 50.0979332)
60574036,50.0984457,8.5459268,3,,,,,POINT (8.5459268 50.0984457)
60574039,50.0991705,8.5474321,3,,,,,POINT (8.5474321 50.0991705)
60574041,50.0994464,8.5480435,3,,,,,POINT (8.5480435 50.0994464)
60574044,50.0998707,8.5494523,3,,,,,POINT (8.5494523 50.0998707)
60574048,50.100235,8.54979,3,,,,,POINT (8.54979 50.100235)
60587268,50.0996793,8.5638634,1,,,,,POINT (8.5638634 50.0996793)
60587270,50.1000803,8.5644946,3,,,,,POINT (8.5644946 50.1000803)
60587274,50.0988534,8.5647833,1,,,,,POINT (8.5647833 50.0988534)
60587286,50.101428,8.5668573,3,,,,,POINT (8.5668573 50.101428)
60587290,50.1030755,8.566142,1,turning_circle,,,,POINT (8.566142 50.1030755)
60592313,50.0998181,8.5513681,3,,,,,POINT (8.5513681 50.0998181)
60592316,50.0997314,8.5489406,3,,,,,POINT (8.5489406 50.0997314)
60592318,50.0995291,8.5482742,3,,,,,POINT (8.5482742 50.0995291)
60592319,50.0989502,8.5481181,3,,,,,POINT (8.5481181 50.0989502)
60592323,50.1004707,8.5485421,4,,,,,POINT (8.5485421 50.1004707)
60592324,50.1001906,8.5476421,3,,,,,POINT (8.5476421 50.1001906)
60592328,50.0999606,8.5478754,3,,,,,POINT (8.5478754 50.0999606)
60592329,50.1002277,8.5475913,3,,,,,POINT (8.5475913 50.1002277)
60592330,50.1005206,8.5472505,4,,,,,POINT (8.5472505 50.1005206)
60592331,50.1008833,8.5468343,4,,,,,POINT (8.5468343 50.1008833)
60592332,50.1016185,8.546028,4,,,,,POINT (8.546028 50.1016185)
60592334,50.1020773,8.5439701,3,,,,,POINT (8.5439701 50.1020773)
60592339,50.1011463,8.5450014,4,,,,,POINT (8.5450014 50.1011463)
60592340,50.102363,8.5473845,3,,,,,POINT (8.5473845 50.102363)
60592341,50.1024824,8.5476394,3,,,,,POINT (8.5476394 50.1024824)
60592342,50.1025854,8.547496,3,,,,,POINT (8.547496 50.1025854)
60592349,50.1011062,8.5492205,1,,,,,POINT (8.5492205 50.1011062)
60592351,50.1008316,8.5482967,3,,,,,POINT (8.5482967 50.1008316)
60592352,50.1004107,8.5458221,4,,,,,POINT (8.5458221 50.1004107)
60592353,50.0999849,8.5449169,4,traffic_signals,,,,POINT (8.5449169 50.0999849)
60592354,50.0994407,8.5436655,4,,,,,POINT (8.5436655 50.0994407)
60592355,50.0991009,8.5424227,4,,,,,POINT (8.5424227 50.0991009)
60592356,50.098697,8.5409456,5,,,,,POINT (8.5409456 50.098697)
60592357,50.1002774,8.5431196,4,,,,,POINT (8.5431196 50.1002774)
60592358,50.09994,8.5418441,4,,,,,POINT (8.5418441 50.09994)
60592359,50.1001764,8.546088,4,,,,,POINT (8.546088 50.1001764)
60592360,50.0987903,8.5441252,4,,,,,POINT (8.5441252 50.0987903)
60592361,50.0984341,8.5428757,4,,,,,POINT (8.5428757 50.0984341)
60592362,50.0980907,8.5414472,3,,,,,POINT (8.5414472 50.0980907)
60592363,50.0998823,8.5464079,3,,,,,POINT (8.5464079 50.0998823)
60592373,50.0991204,8.5458179,1,,,,,POINT (8.5458179 50.0991204)
60592378,50.0980168,8.5431581,1,,,,,POINT (8.5431581 50.0980168)
60592379,50.0998858,8.5476214,3,,,,,POINT (8.5476214 50.0998858)
60592380,50.0996748,8.5469033,3,,,,,POINT (8.5469033 50.0996748)
60592382,50.0996833,8.5465935,3,,,,,POINT (8.5465935 50.0996833)
60592383,50.0993359,8.5467599,3,,,,,POINT (8.5467599 50.0993359)
60592385,50.0988149,8.546713,3,,,,,POINT (8.546713 50.0988149)
60592386,50.0994522,8.5470914,3,,,,,POINT (8.5470914 50.0994522)
60592387,50.0996838,8.5478137,3,,,,,POINT (8.5478137 50.0996838)
60592388,50.0982583,8.546141,1,,,,,POINT (8.546141 50.0982583)
60592392,50.0993895,8.5478865,3,,,,,POINT (8.5478865 50.0993895)
60674699,50.121628,8.6170944,3,,,,,POINT (8.6170944 50.121628)
60674700,50.1207969,8.6169523,3,,,,,POINT (8.6169523 50.1207969)
60674701,50.1208918,8.6162118,1,turning_circle,,,,POINT (8.6162118 50.1208918)
60674702,50.1193874,8.6151479,1,,,,,POINT (8.6151479 50.1193874)
60675395,50.0999789,8.5819692,3,,,,,POINT (8.5819692 50.0999789)
60675447,50.0962321,8.5832662,3,,,,,POINT (8.5832662 50.0962321)
60675479,50.0952359,8.5710293,3,,,,,POINT (8.5710293 50.0952359)
60675481,50.0951618,8.5711616,1,,,,,POINT (8.5711616 50.0951618)
60675482,50.0964342,8.5687565,3,,,,,POINT (8.5687565 50.0964342)
60675487,50.0976305,8.56841,3,,,,,POINT (8.56841 50.0976305)
60675488,50.0965409,8.5707542,6,,,,,POINT (8.5707542 50.0965409)
60675490,50.0962848,8.5709035,3,,,,,POINT (8.5709035 50.0962848)
60675493,50.0971844,8.5720022,3,,,,,POINT (8.5720022 50.0971844)
60675494,50.0966861,8.5727476,3,,,,,POINT (8.5727476 50.0966861)
60675504,50.0971955,8.5745788,4,,,,,POINT (8.5745788 50.0971955)
60675506,50.0975194,8.5767669,3,,,,,POINT (8.5767669 50.0975194)
60675512,50.0981621,8.5742056,3,,,,,POINT (8.5742056 50.0981621)
60675517,50.0974248,8.5718003,3,,,,,POINT (8.5718003 50.0974248)
60675520,50.0964876,8.5761431,1,,,,,POINT (8.5761431 50.0964876)
60675523,50.096976,8.578091,1,,,,,POINT (8.578091 50.096976)
60675526,50.0988804,8.5711416,3,,,,,POINT (8.5711416 50.0988804)
60675529,50.0990878,8.5725525,3,,,,,POINT (8.5725525 50.0990878)
60675530,50.0987124,8.5729487,1,,,,,POINT (8.5729487 50.0987124)
60675531,50.0994027,8.5746725,3,,,,,POINT (8.5746725 50.0994027)
60675532,50.0992584,8.5747189,1,,,,,POINT (8.5747189 50.0992584)
60675544,50.096744,8.5710312,3,,,,,POINT (8.5710312 50.096744)
60676491,50.1014174,8.5557859,3,,,,,POINT (8.5557859 50.1014174)
60676492,50.1014238,8.5555245,1,,,,,POINT (8.5555245 50.1014238)
60676493,50.1014015,8.556669,1,,,,,POINT (8.556669 50.1014015)
60676496,50.1020264,8.5570131,1,,,,,POINT (8.5570131 50.1020264)
60676500,50.1019659,8.5558182,3,,,,,POINT (8.5558182 50.1019659)
60676501,50.1022807,8.5555115,3,,,,,POINT (8.5555115 50.1022807)
60676502,50.1031128,8.5586731,3,,,,,POINT (8.5586731 50.1031128)
60676503,50.1031485,8.5572837,1,,,,,POINT (8.5572837 50.1031485)
60676505,50.1027388,8.5592742,3,,,,,POINT (8.5592742 50.1027388)
60676506,50.1029667,8.5595387,1,,,,,POINT (8.5595387 50.1029667)
60676511,50.1031172,8.5589879,1,,,,,POINT (8.5589879 50.1031172)
60676512,50.1025727,8.5599333,3,,,,,POINT (8.5599333 50.1025727)
60676513,50.1023557,8.5607114,4,,,,,POINT (8.5607114 50.1023557)
60676514,50.1020245,8.5619932,4,,,,,POINT (8.5619932 50.1020245)
60676516,50.1020141,8.5625341,3,,,,,POINT (8.5625341 50.1020141)
60676517,50.1020726,8.5628398,1,,,,,POINT (8.5628398 50.1020726)
60676518,50.1017149,8.5603044,3,,,,,POINT (8.5603044 50.1017149)
60676519,50.101969,8.5595461,3,,,,,POINT (8.5595461 50.101969)
60676520,50.1015204,8.562694,3,,,,,POINT (8.562694 50.1015204)
60676521,50.10182,8.5637438,1,,,,,POINT (8.5637438 50.10182)
60676522,50.1011473,8.5624486,3,,,,,POINT (8.5624486 50.1011473)
60676524,50.102263,8.5621359,1,,,,,POINT (8.5621359 50.102263)
60676532,50.1027918,8.5633174,1,,,,,POINT (8.5633174 50.1027918)
60678791,50.1118212,8.5547727,3,,,,,POINT (8.5547727 50.1118212)
60678793,50.1112645,8.5541813,3,,,,,POINT (8.5541813 50.1112645)
60678794,50.1110471,8.5540758,1,,,,,POINT (8.5540758 50.1110471)
60678795,50.1123738,8.5537309,3,,,,,POINT (8.5537309 50.1123738)
60678796,50.1135412,8.5535181,1,,,,,POINT (8.5535181 50.1135412)
60678799,50.1138068,8.553772,1,,,,,POINT (8.553772 50.1138068)
60678800,50.1140757,8.5540852,4,,,,,POINT (8.5540852 50.1140757)
60678801,50.1145995,8.554697,4,,,,,POINT (8.554697 50.1145995)
60678802,50.1151248,8.5553148,4,,,,,POINT (8.5553148 50.1151248)
60678803,50.1149437,8.5537947,1,,,,,POINT (8.5537947 50.1149437)
60678804,50.114175,8.5555774,4,,,,,POINT (8.5555774 50.114175)
60678805,50.1147144,8.5562008,3,,,,,POINT (8.5562008 50.1147144)
60678810,50.1153634,8.5563679,1,,,,,POINT (8.5563679 50.1153634)
60678812,50.1116007,8.5529265,3,,,,,POINT (8.5529265 50.1116007)
60678813,50.1118422,8.5523913,1,,,,,POINT (8.5523913 50.1118422)
60682032,50.1118908,8.5280107,3,,,,,POINT (8.5280107 50.1118908)
60682035,50.1122806,8.5256228,1,,,,,POINT (8.5256228 50.1122806)
60682041,50.1103264,8.5264929,3,,,,,POINT (8.5264929 50.1103264)
60682044,50.1112929,8.5275004,3,,,,,POINT (8.5275004 50.1112929)
60682063,50.1090474,8.5320859,4,,,,,POINT (8.5320859 50.1090474)
60682065,50.1095769,8.5308539,2,,,,,POINT (8.5308539 50.1095769)
60682067,50.1095766,8.5287729,2,,,,,POINT (8.5287729 50.1095766)
60682071,50.1099392,8.5274007,1,,,,,POINT (8.5274007 50.1099392)
60682082,50.108515,8.5346903,3,,,,,POINT (8.5346903 50.108515)
60682083,50.1076147,8.535565,3,,,,,POINT (8.535565 50.1076147)
60682085,50.106925,8.5361539,3,,,,,POINT (8.5361539 50.106925)
60682086,50.1066177,8.5364151,3,,,,,POINT (8.5364151 50.1066177)
60682087,50.1062237,8.5367329,3,,,,,POINT (8.5367329 50.1062237)
60682088,50.1059676,8.5369286,3,,,,,POINT (8.5369286 50.1059676)
60682089,50.1053146,8.5373739,4,,,,,POINT (8.5373739 50.1053146)
60682090,50.1046182,8.53782,4,traffic_signals,,,,POINT (8.53782 50.1046182)
60682091,50.1071081,8.5329346,3,,,,,POINT (8.5329346 50.1071081)
60682093,50.1062668,8.5329794,3,,,,,POINT (8.5329794 50.1062668)
60682094,50.1054769,8.533458,3,,,,,POINT (8.533458 50.1054769)
60682095,50.1050563,8.5336575,3,,,,,POINT (8.5336575 50.1050563)
60682096,50.104475,8.5341008,4,,,,,POINT (8.5341008 50.104475)
60682099,50.1059535,8.5319091,3,,,,,POINT (8.5319091 50.1059535)
60682109,50.1049373,8.5308829,3,,,,,POINT (8.5308829 50.1049373)
60682110,50.1043913,8.5312714,4,,,,,POINT (8.5312714 50.1043913)
60682112,50.1037355,8.5319511,3,,,,,POINT (8.5319511 50.1037355)
60682115,50.1053435,8.5322891,3,,,,,POINT (8.5322891 50.1053435)
60682116,50.1048121,8.5326398,4,,,,,POINT (8.5326398 50.1048121)
60682117,50.1041675,8.5330946,3,,,,,POINT (8.5330946 50.1041675)
60682118,50.1040182,8.5325792,1,,,,,POINT (8.5325792 50.1040182)
60682120,50.1037819,8.5292488,3,,,,,POINT (8.5292488 50.1037819)
60682121,50.1044478,8.5291478,3,,,,,POINT (8.5291478 50.1044478)
60682125,50.1027118,8.5297253,3,,,,,POINT (8.5297253 50.1027118)
60682126,50.1031509,8.5294404,3,,,,,POINT (8.5294404 50.1031509)
60682129,50.1032138,8.5305667,5,,,,,POINT (8.5305667 50.1032138)
60682130,50.1034315,8.5312236,3,,,,,POINT (8.5312236 50.1034315)
60682133,50.104192,8.5305538,3,,,,,POINT (8.5305538 50.104192)
60682134,50.1039527,8.5297573,3,,,,,POINT (8.5297573 50.1039527)
60682142,50.104335,8.5364632,3,,,,,POINT (8.5364632 50.104335)
60682144,50.1053142,8.539861,4,,,,,POINT (8.539861 50.1053142)
60682145,50.1062683,8.5419667,3,,,,,POINT (8.5419667 50.1062683)
60682146,50.1067114,8.5429692,4,traffic_signals,,,,POINT (8.5429692 50.1067114)
60682147,50.1035491,8.5423743,3,,,,,POINT (8.5423743 50.1035491)
60682149,50.1045658,8.5416646,3,,,,,POINT (8.5416646 50.1045658)
60682152,50.1045327,8.5403614,1,,,,,POINT (8.5403614 50.1045327)
60682154,50.106043,8.5393963,3,,,,,POINT (8.5393963 50.106043)
60682155,50.1063245,8.5395314,1,,,,,POINT (8.5395314 50.1063245)
60682172,50.1062973,8.5366781,3,,,,,POINT (8.5366781 50.1062973)
