osmid,y,x,highway,street_count,ref,junction,geometry
301999611,40.3850194,-3.7316778,,3,,,POINT (-3.7316778 40.3850194)
301999613,40.3853217,-3.7334371,,3,,,POINT (-3.7334371 40.3853217)
301999640,40.3853955,-3.7335262,,3,,,POINT (-3.7335262 40.3853955)
301999646,40.3852946,-3.7336241,,3,,,POINT (-3.7336241 40.3852946)
301999671,40.3841194,-3.7321307,,3,,,POINT (-3.7321307 40.3841194)
301999675,40.3845527,-3.7311347,,3,,,POINT (-3.7311347 40.3845527)
301999682,40.3850779,-3.7312176,,3,,,POINT (-3.7312176 40.3850779)
301999684,40.3839224,-3.7305494,,3,,,POINT (-3.7305494 40.3839224)
301999685,40.3838422,-3.7302391,crossing,3,,,POINT (-3.7302391 40.3838422)
301999687,40.3836112,-3.7292907,,4,,,POINT (-3.7292907 40.3836112)
301999688,40.3836241,-3.7272153,,3,,,POINT (-3.7272153 40.3836241)
301999689,40.3836241,-3.7271472,,3,,,POINT (-3.7271472 40.3836241)
301999690,40.3856145,-3.7250616,,3,,,POINT (-3.7250616 40.3856145)
301999699,40.3831485,-3.7295988,,3,,,POINT (-3.7295988 40.3831485)
301999700,40.3825304,-3.7265116,,3,,,POINT (-3.7265116 40.3825304)
301999701,40.3826613,-3.7272533,,4,,,POINT (-3.7272533 40.3826613)
301999702,40.3828331,-3.7280204,,4,,,POINT (-3.7280204 40.3828331)
301999703,40.38733,-3.7335517,traffic_signals,3,,,POINT (-3.7335517 40.38733)
301999712,40.38866,-3.7353205,,4,,,POINT (-3.7353205 40.38866)
301999714,40.3886062,-3.7373724,,4,,,POINT (-3.7373724 40.3886062)
301999720,40.3885377,-3.7393632,,3,,,POINT (-3.7393632 40.3885377)
301999728,40.3880691,-3.7387215,,4,,,POINT (-3.7387215 40.3880691)
301999735,40.3891475,-3.7385116,,3,,,POINT (-3.7385116 40.3891475)
301999737,40.3890407,-3.7374045,,4,,,POINT (-3.7374045 40.3890407)
301999738,40.3891062,-3.7362855,,3,,,POINT (-3.7362855 40.3891062)
301999739,40.38916,-3.7349796,,4,,,POINT (-3.7349796 40.38916)
301999740,40.3876653,-3.7330445,,3,,,POINT (-3.7330445 40.3876653)
301999741,40.3881259,-3.7362031,,4,,,POINT (-3.7362031 40.3881259)
301999742,40.3886364,-3.7362468,,4,,,POINT (-3.7362468 40.3886364)
301999750,40.3901711,-3.7394705,,3,,,POINT (-3.7394705 40.3901711)
301999753,40.390201,-3.7392409,,3,,,POINT (-3.7392409 40.390201)
301999754,40.3911536,-3.7394581,,3,,,POINT (-3.7394581 40.3911536)
301999755,40.3901489,-3.7396416,,3,,,POINT (-3.7396416 40.3901489)
301999756,40.3910906,-3.7398409,,3,,,POINT (-3.7398409 40.3910906)
301999758,40.3907022,-3.7393486,,3,,,POINT (-3.7393486 40.3907022)
301999759,40.3911566,-3.7389774,,4,,,POINT (-3.7389774 40.3911566)
301999760,40.3916942,-3.7385098,traffic_signals,4,,,POINT (-3.7385098 40.3916942)
301999761,40.3921821,-3.7380863,,3,,,POINT (-3.7380863 40.3921821)
301999762,40.3926869,-3.7390737,,3,,,POINT (-3.7390737 40.3926869)
301999772,40.3911845,-3.7352445,,4,,,POINT (-3.7352445 40.3911845)
301999797,40.3914595,-3.7343628,,4,,,POINT (-3.7343628 40.3914595)
301999798,40.3916283,-3.7335933,,4,,,POINT (-3.7335933 40.3916283)
301999800,40.3916755,-3.7309436,,4,,,POINT (-3.7309436 40.3916755)
301999801,40.391284,-3.7287697,,3,,,POINT (-3.7287697 40.391284)
301999803,40.390813,-3.7294303,,3,,,POINT (-3.7294303 40.390813)
301999808,40.3900552,-3.7305753,,4,,,POINT (-3.7305753 40.3900552)
301999810,40.3902798,-3.7316472,,3,,,POINT (-3.7316472 40.3902798)
301999811,40.3899684,-3.7320356,,3,,,POINT (-3.7320356 40.3899684)
301999812,40.3901697,-3.7342658,,3,,,POINT (-3.7342658 40.3901697)
301999816,40.3891042,-3.7308549,,3,,,POINT (-3.7308549 40.3891042)
301999833,40.3901365,-3.7292933,,3,,,POINT (-3.7292933 40.3901365)
301999834,40.3905019,-3.729912,,4,,,POINT (-3.729912 40.3905019)
301999843,40.3908276,-3.7313476,,3,,,POINT (-3.7313476 40.3908276)
301999846,40.3916519,-3.7317611,,3,,,POINT (-3.7317611 40.3916519)
301999854,40.3902027,-3.727544,,4,,,POINT (-3.727544 40.3902027)
301999859,40.389675,-3.7260421,,3,,,POINT (-3.7260421 40.389675)
301999863,40.3888934,-3.7292266,,3,,,POINT (-3.7292266 40.3888934)
301999864,40.3881408,-3.7296104,,3,,,POINT (-3.7296104 40.3881408)
301999869,40.388778,-3.7289458,,3,,,POINT (-3.7289458 40.388778)
301999872,40.3900549,-3.7294148,,3,,,POINT (-3.7294148 40.3900549)
301999873,40.3895469,-3.7278537,,3,,,POINT (-3.7278537 40.3895469)
301999876,40.3898808,-3.7276962,,3,,,POINT (-3.7276962 40.3898808)
301999877,40.3893747,-3.7263038,,3,,,POINT (-3.7263038 40.3893747)
301999878,40.3900071,-3.7257484,,3,,,POINT (-3.7257484 40.3900071)
301999879,40.3908531,-3.728222,,3,,,POINT (-3.728222 40.3908531)
301999903,40.3905609,-3.727368,,4,,,POINT (-3.727368 40.3905609)
301999904,40.3903543,-3.7254347,,3,,,POINT (-3.7254347 40.3903543)
301999905,40.390895,-3.7271925,,3,,,POINT (-3.7271925 40.390895)
301999906,40.3906114,-3.7252029,,4,,,POINT (-3.7252029 40.3906114)
301999963,40.3890933,-3.7162637,,3,,,POINT (-3.7162637 40.3890933)
301999964,40.3894888,-3.7161299,,3,,,POINT (-3.7161299 40.3894888)
301999965,40.390801,-3.7200172,,3,,,POINT (-3.7200172 40.390801)
301999966,40.3905081,-3.7200795,,3,,,POINT (-3.7200795 40.3905081)
301999967,40.3897657,-3.7201757,,3,,,POINT (-3.7201757 40.3897657)
301999968,40.3905051,-3.7208527,,4,,,POINT (-3.7208527 40.3905051)
301999969,40.3905806,-3.7216735,,4,,,POINT (-3.7216735 40.3905806)
301999971,40.3908081,-3.7232272,,4,,,POINT (-3.7232272 40.3908081)
301999972,40.390923,-3.7241522,,3,,,POINT (-3.7241522 40.390923)
301999973,40.3905027,-3.7244985,,3,,,POINT (-3.7244985 40.3905027)
301999974,40.3905196,-3.7246652,,3,,,POINT (-3.7246652 40.3905196)
302000007,40.3894827,-3.7244319,,2,,,POINT (-3.7244319 40.3894827)
302000010,40.3890056,-3.7238262,,3,,,POINT (-3.7238262 40.3890056)
302000011,40.3891949,-3.7264711,,3,,,POINT (-3.7264711 40.3891949)
302000038,40.3889895,-3.7254335,,3,,,POINT (-3.7254335 40.3889895)
302000039,40.3909692,-3.7263583,,3,,,POINT (-3.7263583 40.3909692)
302000040,40.3915967,-3.7251779,,3,,,POINT (-3.7251779 40.3915967)
302000042,40.3914745,-3.7251068,,3,,,POINT (-3.7251068 40.3914745)
302000045,40.3909784,-3.7248794,,3,,,POINT (-3.7248794 40.3909784)
302000046,40.3924538,-3.7273221,,3,,,POINT (-3.7273221 40.3924538)
302000047,40.3930837,-3.7318727,,3,,,POINT (-3.7318727 40.3930837)
302000049,40.3930061,-3.7331251,,4,,,POINT (-3.7331251 40.3930061)
302000050,40.3932776,-3.7347314,,3,,,POINT (-3.7347314 40.3932776)
302000053,40.3932296,-3.7353979,,3,,,POINT (-3.7353979 40.3932296)
302000054,40.3921618,-3.7350996,,3,,,POINT (-3.7350996 40.3921618)
302000056,40.3920034,-3.7355884,,3,,,POINT (-3.7355884 40.3920034)
302000057,40.39234,-3.7345473,,4,,,POINT (-3.7345473 40.39234)
302000058,40.392375,-3.7333552,,3,,,POINT (-3.7333552 40.392375)
302000066,40.390489,-3.7360804,,3,,,POINT (-3.7360804 40.390489)
302000068,40.3907594,-3.7350675,,4,,,POINT (-3.7350675 40.3907594)
302000070,40.3908952,-3.7342405,,3,,,POINT (-3.7342405 40.3908952)
302000076,40.3909413,-3.7338287,,3,,,POINT (-3.7338287 40.3909413)
302000078,40.3916008,-3.7337062,,3,,,POINT (-3.7337062 40.3916008)
302000081,40.3923682,-3.7338688,,4,,,POINT (-3.7338688 40.3923682)
302000083,40.3931789,-3.7340136,,4,,,POINT (-3.7340136 40.3931789)
302000089,40.3936495,-3.7338683,,3,,,POINT (-3.7338683 40.3936495)
302000091,40.3942818,-3.735111,,4,,,POINT (-3.735111 40.3942818)
302000094,40.3939052,-3.7340228,,3,,,POINT (-3.7340228 40.3939052)
302000134,40.3952595,-3.7313008,,4,,,POINT (-3.7313008 40.3952595)
302000136,40.3962923,-3.729984,,4,,,POINT (-3.729984 40.3962923)
302000148,40.397507,-3.7324339,,3,,,POINT (-3.7324339 40.397507)
302000212,40.3972982,-3.7320054,,3,,,POINT (-3.7320054 40.3972982)
302000214,40.3969178,-3.7313376,,3,,,POINT (-3.7313376 40.3969178)
302000221,40.39633,-3.7305473,,4,,,POINT (-3.7305473 40.39633)
302000261,40.396246,-3.729533,,3,,,POINT (-3.729533 40.396246)
302000263,40.3961554,-3.7283564,,3,,,POINT (-3.7283564 40.3961554)
302000270,40.3960197,-3.7277001,,3,,,POINT (-3.7277001 40.3960197)
302000271,40.3959935,-3.7273482,,3,,,POINT (-3.7273482 40.3959935)
302000302,40.3960835,-3.727323,,3,,,POINT (-3.727323 40.3960835)
302000304,40.3960417,-3.7268684,,3,,,POINT (-3.7268684 40.3960417)
302000309,40.3961764,-3.7264398,,3,,,POINT (-3.7264398 40.3961764)
302000322,40.393795,-3.7261485,,3,,,POINT (-3.7261485 40.393795)
302000359,40.3940029,-3.7255291,,3,,,POINT (-3.7255291 40.3940029)
302000360,40.3941446,-3.7249935,,3,,,POINT (-3.7249935 40.3941446)
302000361,40.3940392,-3.724016,,3,,,POINT (-3.724016 40.3940392)
302000362,40.3939711,-3.7227258,,3,,,POINT (-3.7227258 40.3939711)
302000382,40.3952583,-3.7231476,,3,,,POINT (-3.7231476 40.3952583)
302000385,40.395294,-3.7221359,,3,,,POINT (-3.7221359 40.395294)
302000387,40.3952653,-3.7243843,,3,,,POINT (-3.7243843 40.3952653)
302000388,40.394882,-3.7267479,,4,,,POINT (-3.7267479 40.394882)
302000390,40.394762,-3.727559,,4,,,POINT (-3.727559 40.394762)
302000391,40.3947198,-3.7278541,,3,,,POINT (-3.7278541 40.3947198)
302000392,40.3954285,-3.7324138,,4,,,POINT (-3.7324138 40.3954285)
302000395,40.397051,-3.7315947,,4,,,POINT (-3.7315947 40.397051)
302000399,40.3974001,-3.731341,,3,,,POINT (-3.731341 40.3974001)
302000401,40.3967075,-3.7327999,,3,,,POINT (-3.7327999 40.3967075)
302000403,40.3964201,-3.7324454,,4,,,POINT (-3.7324454 40.3964201)
302000405,40.3956059,-3.7311035,,3,,,POINT (-3.7311035 40.3956059)
302000407,40.395753,-3.7321961,,4,,,POINT (-3.7321961 40.395753)
302000410,40.3964006,-3.7317222,,4,,,POINT (-3.7317222 40.3964006)
302000413,40.3963669,-3.7311061,,3,,,POINT (-3.7311061 40.3963669)
302000414,40.3956777,-3.7316074,,3,,,POINT (-3.7316074 40.3956777)
302000415,40.3961592,-3.7327957,,4,,,POINT (-3.7327957 40.3961592)
302000416,40.3965615,-3.7333356,,3,,,POINT (-3.7333356 40.3965615)
302000417,40.3968512,-3.7329901,,3,,,POINT (-3.7329901 40.3968512)
302000419,40.3950181,-3.7313648,,3,,,POINT (-3.7313648 40.3950181)
302000420,40.3950104,-3.7325662,,3,,,POINT (-3.7325662 40.3950104)
302000421,40.3950159,-3.731691,,3,,,POINT (-3.731691 40.3950159)
302000422,40.3945513,-3.7322633,,3,,,POINT (-3.7322633 40.3945513)
302000424,40.3944452,-3.7315168,,4,,,POINT (-3.7315168 40.3944452)
302000425,40.3938948,-3.7279463,,3,,,POINT (-3.7279463 40.3938948)
302000428,40.3943602,-3.7284374,,3,,,POINT (-3.7284374 40.3943602)
302000429,40.3948207,-3.7314091,,3,,,POINT (-3.7314091 40.3948207)
302000430,40.3942197,-3.7300789,,3,,,POINT (-3.7300789 40.3942197)
302000431,40.3942339,-3.7301993,,3,,,POINT (-3.7301993 40.3942339)
302000432,40.393757,-3.7303259,,3,,,POINT (-3.7303259 40.393757)
302000473,40.393958,-3.7316401,,3,,,POINT (-3.7316401 40.393958)
302000539,40.3941284,-3.7278559,,4,,,POINT (-3.7278559 40.3941284)
302000543,40.394621,-3.7275131,,3,,,POINT (-3.7275131 40.394621)
302000545,40.3956168,-3.7277426,,3,,,POINT (-3.7277426 40.3956168)
302000549,40.3958663,-3.729644,,4,,,POINT (-3.729644 40.3958663)
302000550,40.3959907,-3.7303642,,3,,,POINT (-3.7303642 40.3959907)
302000551,40.3956853,-3.7284324,,4,,,POINT (-3.7284324 40.3956853)
302000552,40.3948464,-3.7286505,,3,,,POINT (-3.7286505 40.3948464)
302000553,40.3944342,-3.7289207,,3,,,POINT (-3.7289207 40.3944342)
302000555,40.3946023,-3.7299735,,4,,,POINT (-3.7299735 40.3946023)
302000556,40.3950352,-3.7298604,,4,,,POINT (-3.7298604 40.3950352)
302000558,40.3955745,-3.7309236,,4,,,POINT (-3.7309236 40.3955745)
302000563,40.3954036,-3.7297659,,4,,,POINT (-3.7297659 40.3954036)
302000565,40.3952119,-3.7285522,,4,,,POINT (-3.7285522 40.3952119)
302000575,40.395184,-3.7276473,,4,,,POINT (-3.7276473 40.395184)
302000577,40.3952942,-3.7269898,,4,,,POINT (-3.7269898 40.3952942)
302000579,40.3955512,-3.7260948,,3,,,POINT (-3.7260948 40.3955512)
302000582,40.3954115,-3.7265328,,3,,,POINT (-3.7265328 40.3954115)
302000585,40.3936427,-3.7266226,,4,,,POINT (-3.7266226 40.3936427)
302047789,40.3373392,-3.6695804,,3,,,POINT (-3.6695804 40.3373392)
302047793,40.3357355,-3.6687543,,3,,,POINT (-3.6687543 40.3357355)
302047879,40.3377536,-3.6679473,,3,,,POINT (-3.6679473 40.3377536)
302048002,40.3383325,-3.6675994,,3,,,POINT (-3.6675994 40.3383325)
302048006,40.3381438,-3.6681543,,3,,,POINT (-3.6681543 40.3381438)
302048007,40.3380632,-3.6681766,,3,,,POINT (-3.6681766 40.3380632)
302048266,40.3388997,-3.6735078,,3,,,POINT (-3.6735078 40.3388997)
302049200,40.3396315,-3.6690724,,3,,,POINT (-3.6690724 40.3396315)
302049819,40.3380288,-3.6673422,,3,,,POINT (-3.6673422 40.3380288)
302049846,40.3377287,-3.667858,,3,,,POINT (-3.667858 40.3377287)
302050183,40.3407388,-3.6745967,,3,,,POINT (-3.6745967 40.3407388)
302050186,40.3407419,-3.6750187,,3,,,POINT (-3.6750187 40.3407419)
302050189,40.3404939,-3.6750895,,3,,,POINT (-3.6750895 40.3404939)
302050194,40.3404063,-3.67461,,3,,,POINT (-3.67461 40.3404063)
302050196,40.3406455,-3.6745229,,3,,,POINT (-3.6745229 40.3406455)
302050420,40.3402821,-3.6700803,,3,,,POINT (-3.6700803 40.3402821)
302050434,40.3405109,-3.6742513,crossing,3,,,POINT (-3.6742513 40.3405109)
302050612,40.341394,-3.6700031,,3,,,POINT (-3.6700031 40.341394)
302277910,40.4589479,-3.7480895,,3,,,POINT (-3.7480895 40.4589479)
302295863,40.5196585,-3.6783273,,3,,,POINT (-3.6783273 40.5196585)
302358509,40.3548152,-3.6881734,,3,,,POINT (-3.6881734 40.3548152)
302358511,40.3535366,-3.6864323,,4,,,POINT (-3.6864323 40.3535366)
302358618,40.3532025,-3.6877364,,3,,,POINT (-3.6877364 40.3532025)
302358619,40.3541569,-3.689048,,4,,,POINT (-3.689048 40.3541569)
302359012,40.3591235,-3.6877102,,3,,,POINT (-3.6877102 40.3591235)
302359128,40.3583159,-3.6895463,,3,,,POINT (-3.6895463 40.3583159)
302359354,40.3572226,-3.6811473,,3,,,POINT (-3.6811473 40.3572226)
302359608,40.3603228,-3.6823801,,3,,,POINT (-3.6823801 40.3603228)
302360192,40.3344977,-3.6663405,,3,,,POINT (-3.6663405 40.3344977)
302360645,40.3350731,-3.6657232,,3,,,POINT (-3.6657232 40.3350731)
302360647,40.3349586,-3.6657752,,3,,,POINT (-3.6657752 40.3349586)
302360654,40.3346411,-3.6655572,,3,,,POINT (-3.6655572 40.3346411)
302360656,40.3346461,-3.665177,,3,,,POINT (-3.665177 40.3346461)
302360657,40.3346781,-3.6651152,,3,,,POINT (-3.6651152 40.3346781)
302360659,40.3349791,-3.664976,,3,,,POINT (-3.664976 40.3349791)
302361010,40.3346563,-3.6655919,,3,,,POINT (-3.6655919 40.3346563)
302361695,40.3352692,-3.6679937,,3,,,POINT (-3.6679937 40.3352692)
302362149,40.3352259,-3.6653767,,3,,,POINT (-3.6653767 40.3352259)
302362420,40.3339058,-3.6642292,,3,,,POINT (-3.6642292 40.3339058)
302419704,40.4030161,-3.6601141,,5,,,POINT (-3.6601141 40.4030161)
302436091,40.3966134,-3.6635423,,3,,,POINT (-3.6635423 40.3966134)
302436094,40.3976833,-3.6664054,,4,,,POINT (-3.6664054 40.3976833)
302436096,40.397045,-3.6647592,,4,,,POINT (-3.6647592 40.397045)
302436097,40.3968131,-3.6641054,,4,,,POINT (-3.6641054 40.3968131)
302436117,40.398984,-3.6667932,,3,,,POINT (-3.6667932 40.398984)
302436119,40.3983729,-3.667079,,4,,,POINT (-3.667079 40.3983729)
302436590,40.3981535,-3.6640897,,3,,,POINT (-3.6640897 40.3981535)
302436591,40.3984753,-3.6652997,,3,,,POINT (-3.6652997 40.3984753)
302684485,40.3924127,-3.7357547,,3,,,POINT (-3.7357547 40.3924127)
302684505,40.3963316,-3.737535,traffic_signals,3,,,POINT (-3.737535 40.3963316)
302684509,40.395437,-3.7364772,,3,,,POINT (-3.7364772 40.395437)
302684539,40.3923544,-3.7433504,,3,,,POINT (-3.7433504 40.3923544)
302684547,40.3925908,-3.7425761,,3,,,POINT (-3.7425761 40.3925908)
302684551,40.3934187,-3.742642,,3,,,POINT (-3.742642 40.3934187)
302684708,40.3962378,-3.747978,,3,,,POINT (-3.747978 40.3962378)
302684710,40.3966589,-3.7467772,,3,,,POINT (-3.7467772 40.3966589)
302684735,40.3971302,-3.7444852,,3,,,POINT (-3.7444852 40.3971302)
302684740,40.3970134,-3.7448347,,3,,,POINT (-3.7448347 40.3970134)
302684822,40.3954148,-3.7474269,,3,,,POINT (-3.7474269 40.3954148)
302684826,40.397325,-3.7498789,,3,,,POINT (-3.7498789 40.397325)
302687845,40.393956,-3.7524911,,3,,,POINT (-3.7524911 40.393956)
302687847,40.3935085,-3.7509148,,3,,,POINT (-3.7509148 40.3935085)
302687848,40.3931318,-3.7519437,,4,,,POINT (-3.7519437 40.3931318)
302687852,40.3930816,-3.7507855,turning_circle,1,,,POINT (-3.7507855 40.3930816)
302687853,40.3939376,-3.7506353,turning_circle,1,,,POINT (-3.7506353 40.3939376)
302687856,40.3925852,-3.7516504,,3,,,POINT (-3.7516504 40.3925852)
302687861,40.3923484,-3.7506539,,1,,,POINT (-3.7506539 40.3923484)
302687924,40.3857777,-3.7530295,,3,,,POINT (-3.7530295 40.3857777)
302687952,40.3875448,-3.7580673,,3,,,POINT (-3.7580673 40.3875448)
302687954,40.3887402,-3.7577758,,3,,,POINT (-3.7577758 40.3887402)
302687958,40.3894951,-3.7572556,,3,,,POINT (-3.7572556 40.3894951)
302687961,40.3895101,-3.7560833,,3,,,POINT (-3.7560833 40.3895101)
302687964,40.3892051,-3.7560767,,3,,,POINT (-3.7560767 40.3892051)
302687967,40.391705,-3.7561162,,3,,,POINT (-3.7561162 40.391705)
302687970,40.3918672,-3.7569894,,3,,,POINT (-3.7569894 40.3918672)
302687973,40.3920147,-3.7582865,,3,,,POINT (-3.7582865 40.3920147)
302687979,40.3911784,-3.7583907,,3,,,POINT (-3.7583907 40.3911784)
302687981,40.3911429,-3.7579407,,3,,,POINT (-3.7579407 40.3911429)
302687984,40.3919726,-3.7578364,,3,,,POINT (-3.7578364 40.3919726)
302687988,40.3919059,-3.7574239,,3,,,POINT (-3.7574239 40.3919059)
302687991,40.3911106,-3.757531,,3,,,POINT (-3.757531 40.3911106)
302687998,40.3896567,-3.7572847,,3,,,POINT (-3.7572847 40.3896567)
302688011,40.3893359,-3.7572354,,3,,,POINT (-3.7572354 40.3893359)
302688013,40.389708,-3.7576071,,1,,,POINT (-3.7576071 40.389708)
302688016,40.3897217,-3.7581015,,3,,,POINT (-3.7581015 40.3897217)
302688019,40.3908212,-3.7579667,,3,,,POINT (-3.7579667 40.3908212)
302688027,40.3905122,-3.757182,,3,,,POINT (-3.757182 40.3905122)
302688034,40.3902081,-3.7556766,,3,,,POINT (-3.7556766 40.3902081)
302688036,40.390196,-3.7560899,,4,,,POINT (-3.7560899 40.390196)
302688041,40.3895032,-3.7568569,,3,,,POINT (-3.7568569 40.3895032)
302688044,40.3895097,-3.7564472,,3,,,POINT (-3.7564472 40.3895097)
302688046,40.3901896,-3.7564676,,3,,,POINT (-3.7564676 40.3901896)
302688062,40.3911624,-3.7561056,,2,,,POINT (-3.7561056 40.3911624)
302688073,40.3917264,-3.7565026,,3,,,POINT (-3.7565026 40.3917264)
302688076,40.3907878,-3.7575714,,3,,,POINT (-3.7575714 40.3907878)
302688083,40.3900695,-3.7572461,,3,,,POINT (-3.7572461 40.3900695)
302688100,40.3855998,-3.7569006,,4,,,POINT (-3.7569006 40.3855998)
302688103,40.3861974,-3.7565056,,1,,,POINT (-3.7565056 40.3861974)
302688118,40.3873619,-3.755966,,3,,,POINT (-3.755966 40.3873619)
302688129,40.3864044,-3.7558592,,3,,,POINT (-3.7558592 40.3864044)
302688132,40.3857432,-3.7529441,,1,,,POINT (-3.7529441 40.3857432)
302719309,40.3938307,-3.7571044,,4,,,POINT (-3.7571044 40.3938307)
302719311,40.3937303,-3.7557239,,3,,,POINT (-3.7557239 40.3937303)
302721503,40.393899,-3.7580432,,3,,,POINT (-3.7580432 40.393899)
302721509,40.3939171,-3.7570989,,4,,,POINT (-3.7570989 40.3939171)
302721516,40.3939876,-3.7580314,,4,,,POINT (-3.7580314 40.3939876)
302721610,40.3869941,-3.7453094,,3,,,POINT (-3.7453094 40.3869941)
302721618,40.3872322,-3.746451,,3,,,POINT (-3.746451 40.3872322)
302721625,40.3873562,-3.7451886,,3,,,POINT (-3.7451886 40.3873562)
302721629,40.3875128,-3.7459563,,3,,,POINT (-3.7459563 40.3875128)
302721632,40.3862132,-3.7401385,,3,,,POINT (-3.7401385 40.3862132)
302721635,40.38771,-3.7401266,,3,,,POINT (-3.7401266 40.38771)
302721636,40.3876669,-3.7421206,,3,,,POINT (-3.7421206 40.3876669)
302721637,40.387998,-3.7421312,,3,,,POINT (-3.7421312 40.387998)
302803928,40.4986311,-3.6932339,,3,,,POINT (-3.6932339 40.4986311)
302803938,40.4968025,-3.6872369,,3,,,POINT (-3.6872369 40.4968025)
302830663,40.3995815,-3.6623147,,3,,,POINT (-3.6623147 40.3995815)
302830675,40.4006756,-3.6651467,,4,,,POINT (-3.6651467 40.4006756)
303069058,40.4837546,-3.6993212,,3,,,POINT (-3.6993212 40.4837546)
303144059,40.3537824,-3.6852508,,3,,,POINT (-3.6852508 40.3537824)
303144086,40.3516949,-3.6886659,,4,,,POINT (-3.6886659 40.3516949)
303144259,40.3517222,-3.6865461,,4,,,POINT (-3.6865461 40.3517222)
303144261,40.3518574,-3.6857787,,3,,,POINT (-3.6857787 40.3518574)
303144461,40.3535726,-3.6858531,,4,,,POINT (-3.6858531 40.3535726)
303144464,40.3525891,-3.6854967,,4,,,POINT (-3.6854967 40.3525891)
303145097,40.3521088,-3.6853391,,4,,,POINT (-3.6853391 40.3521088)
303145604,40.3533031,-3.6846757,,3,,,POINT (-3.6846757 40.3533031)
303145607,40.353007,-3.6856501,,4,,,POINT (-3.6856501 40.353007)
303145610,40.352879,-3.6861222,,4,,,POINT (-3.6861222 40.352879)
303147872,40.3615313,-3.6863699,,3,,,POINT (-3.6863699 40.3615313)
303147882,40.359165,-3.6862399,,4,,,POINT (-3.6862399 40.359165)
303148031,40.361462,-3.6882773,,3,,,POINT (-3.6882773 40.361462)
303148040,40.3593966,-3.6881467,,4,,,POINT (-3.6881467 40.3593966)
303148874,40.3576708,-3.687091,,3,,,POINT (-3.687091 40.3576708)
303148987,40.3598988,-3.6896525,,3,,,POINT (-3.6896525 40.3598988)
303149012,40.3576982,-3.6851195,,3,,,POINT (-3.6851195 40.3576982)
303149014,40.3575913,-3.6895067,,3,,,POINT (-3.6895067 40.3575913)
303149205,40.3583815,-3.6828421,,3,,,POINT (-3.6828421 40.3583815)
303149208,40.3570991,-3.6841334,,4,,,POINT (-3.6841334 40.3570991)
303149222,40.3600243,-3.6862819,,4,,,POINT (-3.6862819 40.3600243)
303149341,40.3599521,-3.6881818,,4,,,POINT (-3.6881818 40.3599521)
303149445,40.353742,-3.6884489,,3,,,POINT (-3.6884489 40.353742)
303149513,40.3577377,-3.6851878,,3,,,POINT (-3.6851878 40.3577377)
303149514,40.3577111,-3.6861423,,3,,,POINT (-3.6861423 40.3577111)
303149521,40.354737,-3.6863426,,3,,,POINT (-3.6863426 40.354737)
303149523,40.3536607,-3.6859584,,5,,,POINT (-3.6859584 40.3536607)
303149537,40.3560316,-3.6852115,,4,,,POINT (-3.6852115 40.3560316)
303149619,40.3600565,-3.685326,,3,,,POINT (-3.685326 40.3600565)
303149765,40.3511281,-3.6873682,,4,,,POINT (-3.6873682 40.3511281)
303149767,40.3517076,-3.6875249,,4,,,POINT (-3.6875249 40.3517076)
303149820,40.3502702,-3.6894911,,4,,,POINT (-3.6894911 40.3502702)
303149821,40.3508603,-3.6896357,,4,,,POINT (-3.6896357 40.3508603)
303150462,40.351694,-3.6898268,,3,,,POINT (-3.6898268 40.351694)
303150660,40.3506173,-3.6872095,,4,,,POINT (-3.6872095 40.3506173)
303151332,40.3500142,-3.6913055,,3,,,POINT (-3.6913055 40.3500142)
303151334,40.3507683,-3.6862249,,4,,,POINT (-3.6862249 40.3507683)
303151775,40.3305642,-3.6618688,,3,,,POINT (-3.6618688 40.3305642)
303152355,40.3309483,-3.6618497,,3,,,POINT (-3.6618497 40.3309483)
303152925,40.3301668,-3.6616318,,3,,,POINT (-3.6616318 40.3301668)
